,Unnamed: 0,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,per_%,title,mean,variance,in AF?,multiplier,AF_time_real,AF_beat,10_before_fib,3_before_fib,Fib_beat,5_after_fib,Periodicity,amp,off,Ham_dis_80
150,150,100,100,10000,0.25,25,0.55,10,0,"[11, 0.4, 0.8]",False,full,False,635938940,6752,6752,6752,True,"(2167, 2367)","[[13.147653610228156, 6.225439547612329, 7.295507646365798, 7.156993850466112, 8.398250546685182, 9.383935870794538, 8.352980140508102, 8.014260127086928, 7.752715126762668, 5.8540882157009975, 5.440971114301808, 5.239333667934369, 5.97651654394096, 5.622409313318134, 7.005679514118916, 8.320204712121745]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,635938940",0.7878699999999998,0.05148452976666666,True,1,2267,11.0,7.911163254228419,6.349258152255158,5.440971114301808,6.432828750286825,11.0,0.4,0.8,13.468471319160226
151,151,100,100,10000,0.25,25,0.55,10,0,"[11, 0.4, 0.8]",False,full,False,2757499682,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2757499682",0.7855,0.05212930555555556,False,1,False,False,False,False,False,False,11.0,0.4,0.8,14.44029429728688
152,152,100,100,10000,0.25,25,0.55,10,0,"[11, 0.4, 0.8]",False,full,False,1433815391,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1433815391",0.7787200000000001,0.05297760604444445,False,1,False,False,False,False,False,False,11.0,0.4,0.8,13.247264354524754
153,153,100,100,10000,0.25,25,0.55,10,0,"[12, 0.4, 0.8]",False,full,False,2077343757,5381,5381,5381,True,"(1398, 1598)","[[16.32321562747526, 14.539072026254475, 14.642617593859372, 13.804574062977855, 13.146139648365255, 12.991113183216074, 13.929113468566548, 15.447650370227322, 15.870453274204642, 14.959964301925778, 13.170174196725458, 14.525645666285266, 12.199858132844764, 12.188108959145385, 12.892848540111718, 13.240943344231985]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2077343757",0.7806099999999999,0.0526510279,True,1,1498,7.0,14.438553432163458,14.666863924285295,13.170174196725458,13.009480928523823,12.0,0.4,0.8,12.871921750090703
154,154,100,100,10000,0.25,25,0.55,10,0,"[12, 0.4, 0.8]",False,full,False,4131919022,3708,3708,3708,True,"(8520, 8720)","[[0, 0, 2.5, 2.4188972342344837, 2.7968235951204043, 3.2577451136954307, 3.384531899653966, 3.7412777350671376, 4.043126883984721, 4.06323373940666, 5.314767468737767, 7.46524514382959, 8.671731357184838, 8.933638443172711, 8.509649899622277, 10.086991416340817]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,4131919022",0.7821533333333334,0.05171749648888889,True,1,8620,43.0,2.8654912427182335,4.473709364043049,5.314767468737767,8.733451252030047,12.0,0.4,0.8,9.662301183341421
155,155,100,100,10000,0.25,25,0.55,10,0,"[12, 0.4, 0.8]",False,full,False,2876451199,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2876451199",0.7810333333333334,0.05214159888888889,False,1,False,False,False,False,False,False,12.0,0.4,0.8,10.643991084071239
156,156,100,100,10000,0.25,25,0.55,10,0,"[13, 0.4, 0.8]",False,full,False,3260385766,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3260385766",0.7803866666666667,0.05152242826666667,False,1,False,False,False,False,False,False,13.0,0.4,0.8,9.95259772896463
157,157,100,100,10000,0.25,25,0.55,10,0,"[13, 0.4, 0.8]",False,full,False,2184679704,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2184679704",0.78284,0.051027534400000005,False,1,False,False,False,False,False,False,13.0,0.4,0.8,10.523028962247386
158,158,100,100,10000,0.25,25,0.55,10,0,"[13, 0.4, 0.8]",False,full,False,3783205138,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3783205138",0.78496,0.05043179840000001,False,1,False,False,False,False,False,False,13.0,0.4,0.8,9.581246034915335
159,159,100,100,10000,0.25,25,0.55,10,0,"[14, 0.4, 0.8]",False,full,False,364684761,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,364684761",0.7815833333333334,0.05108160416666667,False,1,False,False,False,False,False,False,14.0,0.4,0.8,11.54920605812233
160,160,100,100,10000,0.25,25,0.55,10,0,"[14, 0.4, 0.8]",False,full,False,3147031825,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3147031825",0.7851033333333334,0.05041575598888889,False,1,False,False,False,False,False,False,14.0,0.4,0.8,21.810300836221373
161,161,100,100,10000,0.25,25,0.55,10,0,"[14, 0.4, 0.8]",False,full,False,2585723370,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2585723370",0.7833100000000001,0.04953088834444445,False,1,False,False,False,False,False,False,14.0,0.4,0.8,11.715959532229554
162,162,100,100,10000,0.25,25,0.55,10,0,"[15, 0.4, 0.8]",False,full,False,2711364525,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2711364525",0.78501,0.048336966566666674,False,1,False,False,False,False,False,False,15.0,0.4,0.8,9.437296558912811
163,163,100,100,10000,0.25,25,0.55,10,0,"[15, 0.4, 0.8]",False,full,False,180739256,2216,2216,2216,True,"(4930, 5130)","[[4.609433262343647, 5.888953666051286, 8.086408349817612, 7.474616910530175, 7.03997333019067, 5.547933839950971, 5.15751878329105, 4.779248499106969, 7.060086938997769, 7.592902864718043, 8.784544626733101, 9.183503399785812, 6.569341671735456, 5.913376637405565, 5.612486080160912, 6.072980945217563]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,180739256",0.7800266666666666,0.050522621511111115,True,1,5030,25.0,6.547420097430117,7.812511476816304,8.784544626733101,6.670337746861063,15.0,0.4,0.8,10.225560113572326
164,164,100,100,10000,0.25,25,0.55,10,0,"[15, 0.4, 0.8]",False,full,False,1375633607,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1375633607",0.7786266666666667,0.050996958399999986,False,1,False,False,False,False,False,False,15.0,0.4,0.8,11.014034942151797
165,165,100,100,10000,0.25,25,0.55,10,0,"[16, 0.4, 0.8]",False,full,False,2178002287,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2178002287",0.7833933333333334,0.04912510751111111,False,1,False,False,False,False,False,False,16.0,0.4,0.8,9.57160992710427
166,166,100,100,10000,0.25,25,0.55,10,0,"[16, 0.4, 0.8]",False,full,False,4049645821,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4049645821",0.7806766666666667,0.04948205323333334,False,1,False,False,False,False,False,False,16.0,0.4,0.8,9.953068975917573
167,167,100,100,10000,0.25,25,0.55,10,0,"[16, 0.4, 0.8]",False,full,False,506755227,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,506755227",0.7844133333333333,0.0498468336,False,1,False,False,False,False,False,False,16.0,0.4,0.8,9.578435037414605
168,168,100,100,10000,0.25,25,0.55,10,0,"[17, 0.4, 0.8]",False,full,False,725373962,9409,9409,9409,True,"(1122, 1322)","[[0, 2.5, 2.3888327147647734, 3.025929609227551, 3.0736333909922022, 3.0151134457776365, 3.357993359580253, 5.310253777431254, 7.035224376128448, 8.808518604169489, 8.690259982112217, 9.99071734109672, 11.172205772280684, 6.650443222953519, 8.371970355922759, 9.423717504939503]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,725373962",0.7857166666666667,0.04859231972222223,True,1,1222,6.0,4.291432660016711,8.178000987470051,8.690259982112217,9.121810839438638,17.0,0.4,0.8,11.70589238025105
169,169,100,100,10000,0.25,25,0.55,10,0,"[17, 0.4, 0.8]",False,full,False,2951023151,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2951023151",0.7826200000000001,0.04963615782222222,False,1,False,False,False,False,False,False,17.0,0.4,0.8,10.32273146511503
170,170,100,100,10000,0.25,25,0.55,10,0,"[17, 0.4, 0.8]",False,full,False,2665729364,8479,8479,8479,True,"(1197, 1397)","[[7.768563233484278, 8.402927787521376, 8.659590391417277, 8.923284148787374, 9.848072709036739, 11.282539560078272, 7.854362560765518, 8.267093055373632, 9.42980358502625, 9.947235796943792, 10.04847942603806, 8.325628622153582, 9.43543706075519, 9.089158645223923, 9.468596569062088, 10.897130309379248]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2665729364",0.78408,0.04848366471111111,True,1,1297,6.0,9.130177477679323,9.808506269336034,10.04847942603806,9.443190241314806,17.0,0.4,0.8,9.84247850398343
171,171,100,100,10000,0.25,25,0.55,10,0,"[18, 0.4, 0.8]",False,full,False,3014929322,1844,1844,1844,True,"(158, 358)","[[9.1918215459904, 9.061721465503526, 9.287226567688958, 9.545805143272794, 9.154628824570805, 7.168408187970819, 7.87400787401181, 9.039031011820517, 9.174944776427019, 8.747998201158511, 7.355783992174789, 7.112872044255313, 8.18244345855081, 8.501521162060675, 8.914483902942107, 8.87219866160069]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3014929322",0.7847466666666667,0.048480669155555565,True,1,258,1.0,8.691034326417268,8.426242323253438,7.355783992174789,8.31670384588192,18.0,0.4,0.8,13.942779453935968
172,172,100,100,10000,0.25,25,0.55,10,0,"[18, 0.4, 0.8]",False,full,False,959199310,4032,4032,4032,True,"(2547, 2747)","[[8.256153008514316, 9.399341415632216, 7.1394634795277305, 6.1360086709227, 6.0777482993493495, 6.353652684796706, 8.332150453682154, 9.20254685871627, 9.097127676292274, 7.205122698708766, 5.66411438627628, 7.629039729285149, 7.542709931999213, 7.468551085662394, 7.982546750979851, 6.788682265105041]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,959199310",0.7832433333333333,0.04841243634444445,True,1,2647,13.0,7.533039057492615,7.32212158709244,5.66411438627628,7.482305952606329,18.0,0.4,0.8,10.459371912503427
173,173,100,100,10000,0.25,25,0.55,10,0,"[18, 0.4, 0.8]",False,full,False,2366887405,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2366887405",0.7827900000000001,0.04818192701111111,False,1,False,False,False,False,False,False,18.0,0.4,0.8,10.470031644987037
174,174,100,100,10000,0.25,25,0.55,10,0,"[19, 0.4, 0.8]",False,full,False,1765947782,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1765947782",0.7812899999999999,0.04819382478888889,False,1,False,False,False,False,False,False,19.0,0.4,0.8,10.345163977010065
175,175,100,100,10000,0.25,25,0.55,10,0,"[19, 0.4, 0.8]",False,full,False,255426071,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,255426071",0.7837633333333334,0.047054259544444456,False,1,False,False,False,False,False,False,19.0,0.4,0.8,9.658728028000118
176,176,100,100,10000,0.25,25,0.55,10,0,"[19, 0.4, 0.8]",False,full,False,1145093668,110,110,110,True,"(6122, 6322)","[[2.5, 2.388832714764773, 2.964847817451202, 3.063583223722623, 3.4795969503246864, 3.7589719511949182, 7.50516488826195, 5.764269608867314, 6.179143806533247, 5.92481630735182, 4.7491280112742675, 5.074152521310707, 6.159234547633818, 7.72964907013732, 7.9629825385398725, 5.267533918281582]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1145093668",0.7821466666666667,0.04739214737777778,True,1,6222,31.0,4.388941389067891,5.617696041719778,4.7491280112742675,6.43871051918066,19.0,0.4,0.8,9.290885666652482
177,177,100,100,10000,0.25,25,0.55,10,0,"[20, 0.4, 0.8]",False,full,False,2845968480,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2845968480",0.7824633333333333,0.04663790976666668,False,1,False,False,False,False,False,False,20.0,0.4,0.8,10.392136675283018
178,178,100,100,10000,0.25,25,0.55,10,0,"[20, 0.4, 0.8]",False,full,False,3941563127,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3941563127",0.7797633333333334,0.047237032877777786,False,1,False,False,False,False,False,False,20.0,0.4,0.8,10.69138678330953
179,179,100,100,10000,0.25,25,0.55,10,0,"[20, 0.4, 0.8]",False,full,False,724652980,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,724652980",0.78365,0.04709278861111112,False,1,False,False,False,False,False,False,20.0,0.4,0.8,10.684208274983504
180,180,100,100,10000,0.25,25,0.55,10,0,"[1, 0.5, 0.8]",False,full,False,1230996477,8765,8765,8765,True,"(1, 186)","[[20.273134932713294, 21.97726097583591, 21.597376383872803, 20.893491203806615, 21.86722650996452, 23.188387151789982, 23.96957530997453, 21.15823841040598, 20.141926002708665, 19.10282787408412, 19.122555560058935, 18.959286522824254, 21.011556516507216, 22.89984683517833, 24.432343193795266, 25.64176280991617]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1230996477",0.7645066666666668,0.06665866773333334,True,1,86,0.0,21.20836366501958,19.455769812283908,19.122555560058935,22.58895917564425,1.0,0.5,0.8,19.122555560058935
181,181,100,100,10000,0.25,25,0.55,10,0,"[1, 0.5, 0.8]",False,full,False,3568887496,6280,6280,6280,True,"(10, 210)","[[41.13246584919804, 46.87931176750435, 41.279292629598196, 35.70418368194918, 27.7272160063481, 31.203632267200348, 29.655256035420024, 30.78870644318212, 31.141478235091327, 18.99696332008396, 20.624957912414967, 30.337816613644378, 28.921074866411367, 33.89939047680349, 32.96350935076465, 33.077830296784235]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3568887496",0.7675700000000001,0.06554796176666666,True,1,110,0.0,32.28486037709006,23.587799822530087,20.624957912414967,31.839924320881625,1.0,0.5,0.8,20.624957912414967
182,182,100,100,10000,0.25,25,0.55,10,0,"[1, 0.5, 0.8]",False,full,False,3380837786,7193,6788,6788,False,"(28, 228)","[[53.652689691301696, 49.18202002510674, 42.30227483410734, 33.47635981803677, 24.99058646300054, 21.657765894233222, 18.138357147217054, 17.119433401838975, 18.063020989655282, 18.946534085318977, 17.06478527704712, 12.694205652298892, 7.0400639201643616, 7.9955344679746965, 9.613692158743014, 10.397114984456024]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3380837786",0.7713533333333333,0.06388270182222222,True,1,128,0.0,28.59943887516943,18.02478011734046,17.06478527704712,9.548122236727398,1.0,0.5,0.8,17.06478527704712
183,183,100,100,10000,0.25,25,0.55,10,0,"[2, 0.5, 0.8]",False,full,False,3859788936,7888,7888,7888,True,"(207, 407)","[[23.575196576423735, 22.722542848201922, 20.856378059172364, 20.11736397576316, 21.101947962029662, 19.349935400408967, 20.06456245888922, 21.518922472796913, 24.547102496299956, 24.8851793623983, 25.553620095790734, 25.583009686418535, 25.268293703110757, 26.13604692217147, 29.505031350601882, 34.65869299324486]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3859788936",0.7711133333333333,0.06470511604444447,True,1,307,1.0,22.20843197347045,24.995300651496333,25.553620095790734,28.230214931109504,2.0,0.5,0.8,19.66271146668796
184,184,100,100,10000,0.25,25,0.55,10,0,"[2, 0.5, 0.8]",False,full,False,229558798,8930,8930,9680,False,"(1, 148)","[[9.355611820050708, 9.641028897490516, 9.471652934009226, 9.922317317662289, 10.76709025494537, 11.313200508570793, 11.639240100296908, 11.548194467298575, 11.907765188937502, 12.875926129184283, 14.566052031860652, 15.410619049447023, 14.452625310938439, 15.832729539637967, 17.057070732450835, 16.656730371434445]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,229558798",0.7704533333333333,0.06383188337777779,True,1,48,0.0,11.182552695482437,13.11658111666081,14.566052031860652,15.881955000781744,2.0,0.5,0.8,14.566052031860652
185,185,100,100,10000,0.25,25,0.55,10,0,"[2, 0.5, 0.8]",False,full,False,2734464591,8342,8342,8342,True,"(1, 166)","[[12.242653950740246, 13.96782015920881, 14.765075776526416, 15.859706902408474, 14.521796574720904, 12.670626508559195, 14.685157341814426, 16.911534525287763, 21.631800262777382, 26.47036078333652, 25.312491426610343, 31.003130771698828, 34.14797654804134, 33.05672433574633, 29.982902324794736, 36.27080683651011]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2734464591",0.7675466666666667,0.06552989226666668,True,1,66,0.0,17.185365837453677,24.471550824241415,25.312491426610343,32.892308163358265,2.0,0.5,0.8,25.312491426610343
186,186,100,100,10000,0.25,25,0.55,10,0,"[3, 0.5, 0.8]",False,full,False,784589261,3123,3123,9327,False,"(1, 141)","[[6.156662600956988, 6.686995520479216, 7.348676668658637, 7.5307509122481, 7.911862042250848, 9.215396324182954, 9.313802315931282, 10.174708416363817, 10.240693085518913, 9.842509842514763, 10.452757298202954, 11.115520434084404, 12.806248474865697, 14.84093745885125, 13.434416720929082, 14.281377611381656]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,784589261",0.7690900000000002,0.06476779412222222,True,1,41,0.0,8.62498318430077,10.178653408745545,10.452757298202954,13.295700140022419,3.0,0.5,0.8,10.452757298202954
187,187,100,100,10000,0.25,25,0.55,10,0,"[3, 0.5, 0.8]",False,full,False,126373093,2920,2920,2920,True,"(1, 135)","[[6.315765107165473, 7.2790477455828135, 7.725416831303752, 7.244188075247992, 8.132150277255588, 8.573214099741124, 9.14437341852307, 7.9410026954739035, 9.445751543536502, 10.343476204835586, 9.16231695304479, 9.866710378044475, 11.23320664400194, 13.123333227499788, 12.882929772302273, 14.847113578375946]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,126373093",0.7673099999999999,0.06464414167777778,True,1,35,0.0,8.300609359246417,9.650514900472293,9.16231695304479,12.390658720044884,3.0,0.5,0.8,9.16231695304479
188,188,100,100,10000,0.25,25,0.55,10,0,"[3, 0.5, 0.8]",False,full,False,3952574574,5492,5492,5492,True,"(215, 415)","[[15.17974740181126, 15.481756444560663, 15.538051180336568, 15.089806068701188, 16.6768356658596, 15.585573854034074, 14.758852189405449, 14.331317687730836, 15.00488809244063, 15.966935772861477, 16.806149668102645, 16.089981354868005, 12.26551495628525, 13.313390883302203, 15.180462067125251, 17.793470570316206]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3952574574",0.76788,0.0654994167111111,True,1,315,1.0,15.492719456894946,15.925991177801583,16.806149668102645,14.928563966379382,3.0,0.5,0.8,28.204937839295418
189,189,100,100,10000,0.25,25,0.55,10,0,"[4, 0.5, 0.8]",False,full,False,586831386,2647,2647,2647,True,"(362, 562)","[[12.16379442184231, 12.399158456717238, 12.408250235752158, 11.861652295558272, 13.160361771289553, 13.96637117541718, 13.72177693165729, 13.709364196295416, 14.035206196811394, 15.351720577033856, 19.507395047480365, 19.08478230587529, 18.758728127258014, 18.67476676106684, 22.436409541597328, 24.035076364208486]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,586831386",0.7727766666666668,0.06399677901111113,True,1,462,2.0,13.84409557325955,16.298107273775205,19.507395047480365,20.597952620001195,4.0,0.5,0.8,22.095818391539346
190,190,100,100,10000,0.25,25,0.55,10,0,"[4, 0.5, 0.8]",False,full,False,14044171,1470,1472,1472,True,"(589, 789)","[[20.38381711063951, 27.087772072160774, 27.970222261064237, 13.675548199494639, 12.187988300926838, 12.264321434425696, 12.749883286113793, 12.404178181711044, 14.48606757702565, 15.580329478758358, 14.035206196811394, 13.743242424143114, 13.485628627808918, 15.625833311112295, 15.889111221893023, 15.561705133649932]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,14044171",0.76808,0.0649800024888889,True,1,689,3.0,16.620484918102903,14.7005344175318,14.035206196811394,14.861104143721457,4.0,0.5,0.8,17.714021897800464
191,191,100,100,10000,0.25,25,0.55,10,0,"[4, 0.5, 0.8]",False,full,False,2902845771,9588,9588,9588,True,"(223, 423)","[[33.77590748751992, 28.8188973792171, 25.701361831622854, 26.260028730199274, 17.70033842043761, 16.611993659200973, 16.826987252624875, 16.144707979541806, 16.071611720568143, 15.94210156816342, 14.941756843188676, 14.777463169350787, 15.911211979816832, 16.270653865631516, 18.49398386028252, 15.370313197127045]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2902845771",0.7694666666666666,0.06534749333333334,True,1,323,1.0,20.799608442934968,15.651823377306748,14.941756843188676,16.164725214441738,4.0,0.5,0.8,20.918598565808534
192,192,100,100,10000,0.25,25,0.55,10,0,"[5, 0.5, 0.8]",False,full,False,345725070,9836,9836,9836,True,"(1751, 1951)","[[21.862211934742827, 18.775257901779952, 10.965256134959327, 10.885533765545205, 11.575836902790225, 11.32462622301103, 11.515207336387824, 12.429340519397096, 11.88233451042856, 11.627181860824718, 13.277888596512447, 12.423436406723331, 12.276938310739949, 15.112794305625215, 18.483835476249066, 19.06211849984486]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,345725070",0.7665366666666666,0.06442764976666665,True,1,1851,9.0,13.283697789670837,12.262468322588575,13.277888596512447,15.471824599836484,5.0,0.5,0.8,136.68803388031682
193,193,100,100,10000,0.25,25,0.55,10,0,"[5, 0.5, 0.8]",False,full,False,1918170628,5756,5756,5756,True,"(775, 975)","[[17.534489822442318, 10.934431752624779, 10.506658886267362, 11.377786383497703, 11.414804107341867, 11.562265159118091, 11.810513760803026, 11.752815682660401, 12.918760242267176, 12.924997313560866, 13.520137486248387, 13.768825496590317, 16.08223547496866, 18.722139795400487, 18.29650611243387, 19.149101111918945]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1918170628",0.7648566666666667,0.06459527945555556,True,1,875,4.0,12.38706005425745,13.12129834735881,13.520137486248387,17.203761598262457,5.0,0.5,0.8,13.480300555107371
194,194,100,100,10000,0.25,25,0.55,10,0,"[5, 0.5, 0.8]",False,full,False,3060974515,3973,3874,3874,True,"(1190, 1390)","[[22.549061554555887, 20.118508542258102, 21.599966633274196, 21.23653419499954, 22.762843821094265, 15.981434541367054, 11.899276595875676, 11.58467898709509, 11.810091484385936, 11.107623973867119, 11.55692433132622, 12.069539365187259, 13.249402502251439, 13.204991286320293, 14.4981075299923, 15.10696510675927]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3060974515",0.7659133333333333,0.0650745436,True,1,1290,6.0,16.564267696372642,11.491546596526426,11.55692433132622,13.625801158102112,5.0,0.5,0.8,12.723420432802767
195,195,100,100,10000,0.25,25,0.55,10,0,"[6, 0.5, 0.8]",False,full,False,3329137057,8246,8246,8246,True,"(362, 562)","[[15.948279501175639, 15.483170587078456, 19.389727653103808, 18.6802166756573, 10.749250753079366, 9.623764742868923, 9.495613022162743, 9.413712207630414, 8.98525214435082, 9.169634222847819, 9.56344391207788, 10.108412338245804, 9.906052197009165, 12.137698214600574, 15.332339846262549, 18.71278484971393]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3329137057",0.7685166666666667,0.06341779972222222,True,1,462,2.0,12.40927867473029,9.239443426425506,9.56344391207788,13.239457489166403,6.0,0.5,0.8,12.13929421882443
196,196,100,100,10000,0.25,25,0.55,10,0,"[6, 0.5, 0.8]",False,full,False,3962021422,2679,2679,2679,True,"(796, 996)","[[19.195691607003546, 19.21125629471047, 16.819348268897823, 13.964594551582904, 14.99696939081663, 9.367353512489908, 10.400981317699499, 8.935166999129093, 9.465536727632971, 9.254994844810277, 9.842588237342683, 10.414151211430793, 10.348222759764802, 11.41149517908246, 14.000215144646369, 12.58787295195441]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3962021422",0.7695366666666666,0.06393565198888887,True,1,896,4.0,12.859498341101437,9.52103993659531,9.842588237342683,11.752391449375766,6.0,0.5,0.8,10.84307139896106
197,197,100,100,10000,0.25,25,0.55,10,0,"[6, 0.5, 0.8]",False,full,False,1989165968,8178,8178,8178,True,"(197, 397)","[[17.566820481185033, 17.79780617834414, 17.694455346237703, 16.219183233501766, 11.767040209590414, 9.667315514004486, 10.188714140328667, 10.78760380405831, 10.129336023445076, 10.225435140350939, 10.698130677833394, 10.113544570712278, 11.096389959345794, 11.645680529707143, 11.219402836158437, 13.330416347586446]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1989165968",0.7674633333333333,0.06427725421111112,True,1,297,1.0,12.976530977170905,10.350967280543136,10.698130677833394,11.48108684870202,6.0,0.5,0.8,10.110943714396738
198,198,100,100,10000,0.25,25,0.55,10,0,"[7, 0.5, 0.8]",False,full,False,827951092,2039,2039,2039,True,"(1, 152)","[[10.844028251436303, 12.182919576676385, 13.80325654707424, 15.881705557923288, 19.74012192953994, 19.84458848925047, 17.524243181920838, 14.081848933565334, 10.594338110519221, 9.913605292348143, 9.142003036107303, 9.564955415109013, 9.289061667717933, 9.461221162321118, 10.663861810711385, 11.478115108186607]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,827951092",0.7688733333333334,0.06293868617777777,True,1,52,0.0,13.95933262785104,9.883315479658222,9.142003036107303,10.091443032809211,7.0,0.5,0.8,9.142003036107303
199,199,100,100,10000,0.25,25,0.55,10,0,"[7, 0.5, 0.8]",False,full,False,648797497,980,980,980,True,"(198, 398)","[[13.107448066088027, 15.565850408015978, 18.861272996476643, 18.756150506385417, 17.113426581762326, 16.115330697666298, 14.214341349496289, 14.720666418405797, 12.129232439437065, 12.043124266786554, 11.644307091469608, 11.393863346171019, 10.378801096230815, 11.04477310708613, 11.134298484400624, 11.76795855213845]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,648797497",0.7690699999999999,0.06289611287777777,True,1,298,1.0,14.933740983817273,11.938887932564407,11.644307091469608,11.143938917205407,7.0,0.5,0.8,15.613350025831298
200,200,100,100,10000,0.25,25,0.55,10,0,"[7, 0.5, 0.8]",False,full,False,1713972652,7670,7671,7671,True,"(2387, 2587)","[[15.429874222381674, 13.892443989449804, 13.272169582886335, 13.491486279139226, 10.6609386193195, 10.436141215902595, 9.741296481621793, 10.718623460542352, 10.466579946412674, 11.466825857145267, 13.834089145003732, 14.159691910490142, 14.232936119727205, 14.884806725798214, 17.440075974605158, 16.856999016479303]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1713972652",0.77349,0.06335555323333332,True,1,2487,12.0,12.128224436345905,11.922498316187223,13.834089145003732,15.514901949420004,7.0,0.5,0.8,17.528484159104526
201,201,100,100,10000,0.25,25,0.55,10,0,"[8, 0.5, 0.8]",False,full,False,2919354976,2623,2523,2523,True,"(536, 736)","[[9.65813490755193, 10.710551297244653, 12.767051192575604, 16.30923270508369, 13.244159731379384, 7.998066776724764, 7.613453481373841, 7.779980069874244, 7.092249290598858, 7.6456232941177245, 8.18181086224237, 9.537917749697781, 8.017768728556305, 8.77903346453518, 11.78932123737814, 13.424643482475762]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2919354976",0.76763,0.06444984976666666,True,1,636,3.0,9.909119418978824,7.639894482319651,8.18181086224237,10.309736932528633,8.0,0.5,0.8,13.477511241470436
202,202,100,100,10000,0.25,25,0.55,10,0,"[8, 0.5, 0.8]",False,full,False,136656764,2708,2708,2708,True,"(720, 920)","[[0, 0, 2.5, 2.28747855498907, 3.237496405978454, 3.552986256686928, 3.5355339059327378, 3.551814270958522, 4.179483832530398, 4.0590158605378175, 4.421458557382155, 5.955068247958023, 7.377062601847632, 7.417511747175094, 8.572803377336895, 10.729858812205784]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,136656764",0.7687499999999999,0.06218554861111111,True,1,820,4.0,2.8477516040905524,4.219986083483456,4.421458557382155,8.010460957304685,8.0,0.5,0.8,13.147377135985423
203,203,100,100,10000,0.25,25,0.55,10,0,"[8, 0.5, 0.8]",False,full,False,2409837371,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2409837371",0.7679666666666667,0.06426697666666667,False,1,False,False,False,False,False,False,8.0,0.5,0.8,12.50506308408725
