,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,Ham_dis_AF,Ham_dis_meanx,per_%,title,mean,variance,in AF?,multiplier
1695,100,100,10000,0.25,25,0.55,10,0,"[2, 0.05, 0.30000000000000004]",True,False,False,2372441032,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2372441032",0.30351999999999996,0.03583116515555555,False,1
1696,100,100,10000,0.25,25,0.55,10,0,"[2, 0.05, 0.30000000000000004]",True,False,False,2825202532,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2825202532",0.2998166666666667,0.0355620775,False,1
1697,100,100,10000,0.25,25,0.55,10,0,"[2, 0.05, 0.30000000000000004]",True,False,False,1198182745,5302,5302,5302,True,"(1714, 1914)","[[0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.23710026945394613, 0.35079001299636947, 0.7215541782144743, 0.9596435342350655, 1.0976492993552176, 1.6341358572652398, 1.5728709109441663]]",0.35079001299636947,1.9558823529411764,0.0,"100,100,10000,0.25,25,Normal Modes,10,1198182745",0.2975433333333333,0.03579385367777778,True,1
1698,100,100,10000,0.25,25,0.55,10,0,"[2, 0.05, 0.30000000000000004]",True,False,False,1954822799,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1954822799",0.29753333333333337,0.03581169333333333,False,1
1699,100,100,10000,0.25,25,0.55,10,0,"[2, 0.05, 0.30000000000000004]",True,False,False,2472935092,7101,2912,2912,False,"(2315, 2515)","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.22662308949301263, 0.3323456768414287, 0.4459696053419883, 0.6782329983125268, 0.7749785261388417, 0.8375877592454835]]",0.22662308949301263,1.1444444444444444,0.0,"100,100,10000,0.25,25,Normal Modes,10,2472935092",0.2993433333333333,0.03678434656666667,True,1
1700,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,527853178,1612,1612,1612,True,"(1, 131)","[[1.5988331098083348, 1.7165349606418816, 1.7924896181406096, 2.1826776291182033, 2.42689017435222, 2.622352892704861, 2.6804850307360417, 2.47551964271892, 3.1422033397370783, 3.6228980414196554, 3.4200569492723876, 3.5833213704461047, 3.522653958181375, 3.151865488145603, 3.838883199766996, 3.641208590564402]]",3.4200569492723876,9.189655172413794,0.0,"100,100,10000,0.25,25,Normal Modes,10,527853178",0.30039666666666665,0.037723287099999996,True,1
1701,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,1217947072,9005,9005,9005,True,"(1, 123)","[[0, 0.2367905735473799, 0.3903123748998999, 0.5653108287392403, 0.6990736183694238, 0.7268805868391516, 0.8491692619108099, 1.2316839913490207, 1.3640663779059043, 1.2307474269828653, 1.469395142583509, 1.6001114501650333, 1.715423421430668, 1.766359939208951, 1.7813282106074155, 1.8111525163552626]]",1.469395142583509,6.12962962962963,0.0,"100,100,10000,0.25,25,Normal Modes,10,1217947072",0.2960933333333333,0.037203626844444435,True,1
1702,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,3600732841,7005,6522,6522,False,"(1, 143)","[[0, 0, 0.2410410573677085, 0.36499040135267224, 0.5417050201208602, 0.7781187248742958, 1.0910545357588683, 1.082352809071878, 1.2149404293682797, 1.365150674334655, 1.3560394445614814, 1.516936845649807, 1.8192306066026924, 1.7567492138758778, 1.9754493159785194, 2.1527418611299303]]",1.3560394445614814,4.954545454545454,0.0,"100,100,10000,0.25,25,Normal Modes,10,3600732841",0.30013666666666666,0.03705187021111111,True,1
1703,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,295798259,804,804,804,True,"(123, 323)","[[0, 0, 0, 0, 0, 0.25, 0.22662308949301266, 0.37156019148290587, 0.6066417960606614, 0.6794050491794126, 0.8602411248594246, 1.0304020550550783, 1.0872436550433848, 1.2792042981336627, 1.2234841969747356, 1.161416759345623]]",0.8602411248594246,3.519230769230769,0.0,"100,100,10000,0.25,25,Normal Modes,10,295798259",0.2971166666666666,0.03770001972222222,True,1
1704,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,2367279661,1115,1115,1115,True,"(942, 1142)","[[1.9219462924391015, 1.9069542756382494, 2.010416115928161, 2.2786051703819488, 2.493992782667985, 2.3056703369040727, 2.0374564371930406, 1.970013294613105, 2.563008079711546, 2.4737624369632427, 2.6819122023706314, 2.0469293220282694, 2.135772328105222, 2.307234997422962, 2.2828466634640376, 3.0514806059072863]]",2.6819122023706314,14.485714285714286,0.0,"100,100,10000,0.25,25,Normal Modes,10,2367279661",0.30078,0.03826872493333334,True,1
1705,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,1932721747,310,310,310,True,"(1, 133)","[[1.3498640463967346, 1.5276755120627241, 2.0538043346185537, 1.361040247588423, 1.5917205722630117, 1.8193178269263184, 2.0712315177207983, 2.165384235854895, 1.2806248474865698, 1.329128147566314, 0.8552221691921263, 1.35400640077266, 1.928473039599675, 2.6476404589747453, 2.258317958127243, 2.4776781245530843]]",0.8552221691921263,11.363636363636363,0.0,"100,100,10000,0.25,25,Normal Modes,10,1932721747",0.30017,0.03763674887777778,True,1
1706,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,2975918051,1925,1925,1925,True,"(1756, 1956)","[[4.597722616082648, 4.564307100267855, 4.566382797341004, 5.392810028176405, 3.42760126228579, 3.623178690420151, 4.175497887521398, 3.3958424627397, 3.686592347835613, 4.407525183160075, 5.15231986584684, 5.631656555184768, 5.804714204362599, 4.868585523537612, 5.556752648804875, 5.749396103553447]]",5.15231986584684,22.44,0.0,"100,100,10000,0.25,25,Normal Modes,10,2975918051",0.30063999999999996,0.03726514595555556,True,1
1707,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,2208455008,1311,1311,1311,True,"(3132, 3332)","[[0.908539370078286, 1.2482674974348866, 1.6377491328717662, 1.8284179623100292, 1.7337581030130222, 2.3796008068581584, 1.8371173070873836, 2.1202725191719, 2.148871112659745, 2.301532566398966, 2.363657124034702, 3.3634060117684275, 3.6101069197903732, 3.3308257234505683, 3.6933168790615567, 3.0383227212851645]]",2.363657124034702,8.725,0.0,"100,100,10000,0.25,25,Normal Modes,10,2208455008",0.2990133333333333,0.03778747093333333,True,1
1708,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,1369114377,2515,2515,2515,True,"(161, 361)","[[5.914547742642712, 5.431620384378864, 5.3383939919439385, 4.4357791157401385, 4.509057243174256, 4.630329625153517, 4.891273475590764, 4.673353901256626, 5.274067640226489, 5.025144531486321, 4.619470334663868, 4.856671454579621, 3.8522517765587443, 3.2653058390022554, 3.829708431025353, 4.689999333688652]]",4.619470334663868,24.22222222222222,0.0,"100,100,10000,0.25,25,Normal Modes,10,1369114377",0.3029866666666666,0.037559524266666665,True,1
1709,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,3782112592,4405,5315,5315,False,"(1, 146)","[[0, 0, 0, 0, 0, 0.23438976796573718, 0.44793861126181916, 0.6725988378490557, 0.7893374647246848, 0.7807688518377254, 0.954921462739214, 0.7668182340565675, 1.1280341029862528, 1.339983416149452, 1.6039014932345441, 0.5]]",0.954921462739214,4.225,0.0,"100,100,10000,0.25,25,Normal Modes,10,3782112592",0.29752,0.03663118293333334,True,1
1710,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,3761056334,6711,1610,1609,False,"(332, 532)","[[1.4015297764534702, 1.600713508727974, 1.4382881628888464, 1.8558922214126552, 1.579732748143038, 2.027313493271329, 1.6052797503622467, 1.763964355630205, 2.288380735483618, 1.9667372868676578, 2.614064523559687, 3.07163620560636, 3.5521327479168807, 3.3628252630786513, 1.505135242682674, 1.627501253633469]]",2.614064523559687,8.5,0.0,"100,100,10000,0.25,25,Normal Modes,10,3761056334",0.2979833333333333,0.03742559972222223,True,1
1711,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,4192260615,2213,1814,1814,True,"(341, 541)","[[1.9376371873553844, 2.1353962993720628, 2.5006615381823316, 2.4605690398767517, 2.79046485401786, 2.92369816737927, 2.8946790265358726, 3.195380297697534, 3.0675580042396917, 3.1852221950907547, 3.3629880435878565, 4.109745964242367, 3.9827405416650254, 3.960078562632593, 4.646954144973325, 4.410740457107195]]",3.3629880435878565,12.882352941176471,0.0,"100,100,10000,0.25,25,Normal Modes,10,4192260615",0.29999333333333333,0.037339111066666666,True,1
1712,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,1142919618,9105,9105,9105,True,"(121, 321)","[[0, 0, 0, 0.25, 0.2367905735473799, 0.3453610306952755, 0.5150101523889719, 0.7752936520529369, 0.8146043499230655, 0.8517314298365586, 0.9728309205612248, 1.1324310133513653, 0.9030811456096044, 0.759202798262025, 1.0455200834503175, 1.4079141387961918]]",0.9728309205612248,4.56,0.0,"100,100,10000,0.25,25,Normal Modes,10,1142919618",0.29784333333333335,0.03769568212222223,True,1
1713,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,3831276097,1901,1901,1901,True,"(919, 1119)","[[0, 0, 0, 0, 0, 0.25, 0.223657404698177, 0.3970588235294118, 0.6665799457990911, 0.7787177820513957, 0.76160243257629, 1.1343151759398034, 1.0407502856232098, 1.1301963325015703, 1.560936717967772, 1.4726299783905115]]",0.76160243257629,3.017857142857143,0.0,"100,100,10000,0.25,25,Normal Modes,10,3831276097",0.30050333333333334,0.037409413322222224,True,1
1714,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,4240987058,4113,4720,4720,False,"(574, 774)","[[1.996298349593997, 2.747157621979489, 3.2891004572955533, 4.245080689359344, 3.9075692216801765, 5.018023072441532, 5.0821064650840375, 5.56395198832584, 5.827031287783589, 5.842357066687602, 6.831144912555034, 6.861109963553476, 7.00444742553074, 6.936951908089599, 7.299007480752547, 9.046929798307833]]",6.831144912555034,24.321428571428573,0.0,"100,100,10000,0.25,25,Normal Modes,10,4240987058",0.2975033333333333,0.03769787776666667,True,1
1715,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,3718284496,5714,5714,5714,True,"(8730, 8930)","[[1.0928013891064825, 1.497950711039323, 1.5562374497485916, 1.96151845023011, 1.9493588689617927, 2.425844640990478, 2.6529887221718043, 3.066626077912027, 3.2886618199621873, 2.6117133022912453, 2.9291068712186337, 3.1859509653909046, 3.4810997623675703, 2.6137855688636744, 2.901497048267888, 3.1720458697818357]]",2.9291068712186337,10.258620689655173,0.0,"100,100,10000,0.25,25,Normal Modes,10,3718284496",0.2965666666666667,0.03718421222222222,True,1
1716,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,25822928,3305,3305,3305,True,"(127, 327)","[[0.35555654198095493, 0.608779307218929, 0.6747198778606177, 0.8790068607380092, 1.2135291760911602, 1.1837685443980601, 1.6214705259938174, 1.5480800121886242, 1.573033755580282, 1.4985326155943353, 1.7053691751842588, 2.155391910004834, 2.0723520109148583, 2.3471264921352457, 2.3226721784729336, 2.140389501383067]]",1.7053691751842588,7.230769230769231,0.0,"100,100,10000,0.25,25,Normal Modes,10,25822928",0.30408999999999997,0.03805582745555556,True,1
1717,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,3192819844,6515,6515,6515,True,"(1, 140)","[[1.6640604623096547, 1.9911067708286025, 2.2228724905794754, 1.7320508075688772, 2.1468139168137927, 1.8445866745696717, 2.0496888763409724, 2.535647962883009, 2.9542734917565605, 3.7416573867739413, 4.092031551958296, 4.263670823233061, 4.134004211084399, 3.7480098525312444, 3.014656575793079, 2.8198270155047354]]",4.092031551958296,10.716666666666667,0.0,"100,100,10000,0.25,25,Normal Modes,10,3192819844",0.3011833333333333,0.03742293305555555,True,1
1718,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,4129238696,1516,913,913,False,"(355, 555)","[[2.932739596087852, 3.0696090956341657, 3.04871167169722, 2.1883216661811034, 2.375516812163182, 3.0159996522190156, 2.857824305886142, 3.1776126608229363, 3.322858541811385, 3.4821531009595725, 3.8315450170392222, 4.053624920981219, 4.05209836181044, 4.692039583919099, 4.623724313863472, 3.7013511046643495]]",3.8315450170392222,12.017241379310345,0.0,"100,100,10000,0.25,25,Normal Modes,10,4129238696",0.29958666666666667,0.0373022736,True,1
1719,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,1041177130,508,508,6110,False,"(3925, 4125)","[[0.36140163413767573, 0.6112231589198825, 0.5933600294656475, 0.7119241093684073, 0.925911833248107, 1.0706327376731053, 1.3100939484808536, 1.4115376591954718, 1.2374368670764582, 1.297455588241928, 1.351105016104572, 1.9075871903765995, 2.366863075111556, 2.3319240601883258, 2.6948510575210314, 2.2045407685048604]]",1.351105016104572,6.7368421052631575,0.0,"100,100,10000,0.25,25,Normal Modes,10,1041177130",0.29934,0.03674934217777777,True,1
1720,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,2865381539,1617,1617,313,False,"(937, 1137)","[[1.72604298229543, 1.9978015260530761, 2.3151673805580453, 2.6572432760767026, 3.4810527907309816, 3.366743372682272, 3.0824316767044886, 3.769091289599971, 3.0326222185859484, 3.5698461665585204, 3.280243893371345, 4.331538089665405, 5.1612875224006745, 5.040076077194205, 4.998221906060417, 3.9075692216801765]]",3.280243893371345,13.8,0.0,"100,100,10000,0.25,25,Normal Modes,10,2865381539",0.30113999999999996,0.03813336706666667,True,1
1721,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,1728988480,1902,1902,1902,True,"(1, 128)","[[0, 0, 0, 0, 0, 0, 0, 0, 0.23200312874900456, 0.3480046931235068, 0.5892556509887896, 0.799090704088571, 0.8905086586201758, 0.8856854834026604, 1.1689311356961967, 1.076236044587171]]",0.5892556509887896,2.3333333333333335,0.0,"100,100,10000,0.25,25,Normal Modes,10,1728988480",0.3054666666666666,0.03841300444444444,True,1
1722,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,3978444084,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3978444084",0.30125,0.03610032638888889,False,1
1723,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,2015835941,1704,5211,5211,False,"(124, 324)","[[0, 0, 0, 0, 0, 0.25, 0.22726483572157738, 0.38151743807531985, 0.582141639885766, 0.8167569018592338, 0.8064738061462381, 1.1131708339493789, 1.284832148879242, 1.6084482037487753, 1.3494397557212354, 1.4024687927208097]]",0.8064738061462381,3.36,0.0,"100,100,10000,0.25,25,Normal Modes,10,2015835941",0.30147,0.0368268391,True,1
1724,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.30000000000000004]",True,False,False,3726160333,7404,7404,7404,True,"(3922, 4122)","[[0, 0, 0, 0, 0, 0.25, 0.2285342503417265, 0.32536151189338625, 0.5505951387895742, 0.7715856321595822, 0.856794977305595, 1.10771874423363, 1.019803902718557, 1.3642254619787417, 1.4337208778404378, 1.4268886012343114]]",0.856794977305595,3.2115384615384617,0.0,"100,100,10000,0.25,25,Normal Modes,10,3726160333",0.2972866666666666,0.036702860044444445,True,1
1725,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,2979097682,1704,1704,1407,True,"(1, 118)","[[0, 0, 0, 0, 0, 0, 0.2046317453369292, 0.37267799624996495, 0.6588007197309439, 0.8077747210701756, 0.9337462643394087, 1.2558457060881325, 0.9642530532060991, 1.1648497757221745, 1.3205308223939956, 1.3405417390723093]]",0.9337462643394087,3.238095238095238,0.0,"100,100,10000,0.25,25,Normal Modes,10,2979097682",0.30032666666666663,0.039597671066666666,True,1
1726,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,1600350423,6003,4619,4619,False,"(328, 528)","[[0, 0, 0, 0, 0, 0, 0.25, 0.23044060797216764, 0.3372550368709207, 0.5344529524445448, 0.8873286150045637, 0.8958236433584459, 0.7154544010627092, 0.8234103078947896, 1.0022164785227217, 1.238527600533775]]",0.8873286150045637,2.673076923076923,0.0,"100,100,10000,0.25,25,Normal Modes,10,1600350423",0.2930566666666667,0.03942590123333333,True,1
1727,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,936531853,208,6609,6510,False,"(127, 327)","[[0.25, 0.2215353917632311, 0.34798527267687634, 0.642034660124434, 0.8709820284469427, 0.8755464765808045, 1.044852131323548, 1.308671092152204, 1.4359895446075581, 1.4440316037840977, 1.662262700041909, 1.1162856937182344, 1.4865653511399612, 1.5315351775261319, 1.9542288547318778, 2.177671248401765]]",1.662262700041909,6.472222222222222,0.0,"100,100,10000,0.25,25,Normal Modes,10,936531853",0.2995,0.03997352777777778,True,1
1728,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,2125855225,808,808,7315,False,"(1, 122)","[[0, 0.23679057354737987, 0.4103596736137642, 0.5948161298869613, 0.7948810838735565, 0.7565614344398165, 1.0942709142586537, 1.1133695867656408, 1.340475661845451, 1.3321685360056454, 1.4111411851563416, 1.716144825247709, 2.3913000590102076, 2.309798666686001, 2.4496850068229308, 2.4402438913832167]]",1.4111411851563416,6.708333333333333,0.0,"100,100,10000,0.25,25,Normal Modes,10,2125855225",0.3015333333333333,0.04064409333333334,True,1
1729,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,3890258581,9307,9307,9307,True,"(1, 147)","[[4.751522157153153, 4.06201920231798, 3.9738863797526567, 3.6914298523995024, 4.255916562710284, 4.073539142437161, 3.892282469938269, 4.4235232902110715, 4.715142418550142, 4.567194597677611, 4.751248309623751, 5.050386699766119, 5.1595759990328585, 5.5776643414759945, 5.753471174478547, 7.081189920395105]]",4.751248309623751,20.26829268292683,0.0,"100,100,10000,0.25,25,Normal Modes,10,3890258581",0.3002233333333333,0.03944117234444444,True,1
1730,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,644465660,1509,1509,6007,False,"(1, 124)","[[0.24567591039669628, 0.43047225840787295, 0.6343057228182637, 0.8634555897992412, 1.249965705976756, 1.5421086776079431, 1.230135160938705, 1.4688771221582833, 1.8199398678112912, 1.9148542155126762, 1.6612120244624171, 1.768769183200695, 1.8214165638424893, 1.9988885800753267, 2.1352216741203094, 2.606103021598278]]",1.6612120244624171,6.580645161290323,0.0,"100,100,10000,0.25,25,Normal Modes,10,644465660",0.3008266666666667,0.04020731662222222,True,1
1731,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,3398522835,6311,6311,6512,True,"(1333, 1533)","[[0.773799348732451, 0.8413675210961947, 1.0968116829103323, 0.9002410145608345, 1.293045805693403, 1.372613050861734, 1.5777510748597718, 1.8960814463960718, 2.337207526483739, 1.988727800707307, 2.4120769544886, 2.412471422726684, 2.21294890522643, 2.6736956911078433, 3.215534790406199, 3.2297740545142313]]",2.4120769544886,8.453125,0.0,"100,100,10000,0.25,25,Normal Modes,10,3398522835",0.29993333333333333,0.03946466222222222,True,1
1732,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,2380658873,6112,6112,6112,True,"(132, 332)","[[1.6227060090830958, 1.6308654825650772, 1.8731740420301413, 1.9969111950679364, 1.1569536147429018, 1.5391551670503814, 1.8281820634347312, 2.0, 2.1520891917560845, 2.062914257640147, 2.507605618413709, 2.9676486947599114, 3.313052725112445, 3.2153602701200783, 3.4550408244716055, 4.167514706598801]]",2.507605618413709,10.59375,0.0,"100,100,10000,0.25,25,Normal Modes,10,2380658873",0.30157,0.04034786843333333,True,1
1733,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,1442147155,6602,1615,1615,False,"(115, 315)","[[0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.23429583348383587, 0.34798527267687634, 0.7031358332498779, 0.8698936004093016, 1.0934146311237816, 0.8881941729649486, 1.0988911358251379]]",0.34798527267687634,1.8125,0.0,"100,100,10000,0.25,25,Normal Modes,10,1442147155",0.30226666666666663,0.041305306666666666,True,1
1734,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,1567017733,6706,6905,6905,True,"(1, 147)","[[0, 0.22587697572631282, 0.33054679890192257, 0.580090674215177, 0.5498144399407376, 0.813658906622751, 1.0527205723923043, 1.2551013590277351, 1.4641768252196194, 1.5265161248050874, 1.707825127659933, 1.7814170610955002, 1.2150437691485627, 1.8696404883173543, 2.0832291640623697, 2.3570226039551585]]",1.707825127659933,5.5,0.0,"100,100,10000,0.25,25,Normal Modes,10,1567017733",0.29828333333333334,0.040432719722222225,True,1
1735,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,1136598094,807,807,807,True,"(324, 524)","[[0.23799803652429796, 0.4076824574955175, 0.6347102826149446, 0.6686454975746661, 0.855599306340521, 0.8665775398964949, 1.1325099889941226, 1.386786603386885, 1.1678587842228951, 1.3459698912296982, 1.4232287278922104, 1.7258620377198841, 1.4788737180869918, 1.671123293244544, 1.9442411017905272, 2.2125466466259733]]",1.4232287278922104,7.2682926829268295,0.0,"100,100,10000,0.25,25,Normal Modes,10,1136598094",0.29920666666666673,0.03980892617777778,True,1
1736,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,3595650913,5915,5915,5915,True,"(134, 334)","[[2.0893714152652363, 2.3752013878096867, 2.6119915773217954, 2.1132880529066127, 1.9577791769133606, 1.7004800419628143, 1.7989730046443184, 2.3080812873521035, 2.837980698275353, 2.981551444875873, 3.2441054586500577, 3.7254237993643167, 4.033918690305991, 4.638188224506293, 5.012733416188731, 5.232788294623745]]",3.2441054586500577,13.445652173913043,0.0,"100,100,10000,0.25,25,Normal Modes,10,3595650913",0.3032,0.040027093333333326,True,1
1737,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,524406553,1505,1505,1505,True,"(1, 123)","[[0.22652344210364894, 0.36771548980216107, 0.6294761587026152, 0.8931445015179323, 1.167049176649526, 1.2951890954217489, 1.488455892923799, 1.6060495275881632, 1.6263900602558952, 1.717589409225851, 1.887220177933672, 2.321457875272921, 2.941189704502177, 2.5705411406608345, 2.7088093194232186, 3.0799809380700998]]",1.887220177933672,6.78,0.0,"100,100,10000,0.25,25,Normal Modes,10,524406553",0.2980333333333334,0.04033368777777777,True,1
1738,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,60146321,6111,6111,6111,True,"(531, 731)","[[0.8002700161604407, 0.9516068282413465, 0.8214730050481834, 0.9984362773857929, 1.1966097943774319, 1.256156759201765, 1.1716666481448552, 1.6460179221381521, 1.7596649525035708, 2.3146404176384867, 2.1279228265037142, 1.978947356270219, 2.4477527211184777, 1.9137998217644048, 1.6397831834998458, 1.6109486985446062]]",2.1279228265037142,8.616666666666667,0.0,"100,100,10000,0.25,25,Normal Modes,10,60146321",0.29844,0.040504677511111115,True,1
1739,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,2705338045,2402,4903,4903,False,"(1, 120)","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.24241582476968254, 0.4674461031766122, 0.6022078719077444, 0.8025566785107593, 0.9515279320153484, 0.9959635331552055, 1.4918827989203058]]",0.4674461031766122,1.734375,0.0,"100,100,10000,0.25,25,Normal Modes,10,2705338045",0.2964833333333333,0.03954129972222222,True,1
1740,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,2507489459,908,908,1107,True,"(1, 133)","[[0.6084587968285252, 0.9294974961192674, 0.9062723872485561, 1.1106769985291531, 1.1295406451144276, 1.1242281302693367, 1.2464349160706307, 1.091493483577139, 1.50771129841724, 1.9574035280004405, 1.9274411599525474, 1.9670193245139143, 2.199854427941138, 1.5092109478914013, 1.8473490229781737, 1.988993149812236]]",1.9274411599525474,7.617021276595745,0.0,"100,100,10000,0.25,25,Normal Modes,10,2507489459",0.30476666666666663,0.04018905666666667,True,1
1741,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,1848980346,5107,5107,5107,True,"(123, 323)","[[0.20786985482077452, 0.29917582261858355, 0.5157623507674206, 0.5351635264103861, 0.9068545661139015, 0.8182909018191513, 0.9636964965693297, 1.1055415967851334, 1.171893055416463, 1.1307283992200639, 1.5013767786285224, 1.6024565629092977, 1.9057478846898925, 1.8884720094860408, 2.0082737027870783, 2.0862479611866744]]",1.5013767786285224,5.636363636363637,0.0,"100,100,10000,0.25,25,Normal Modes,10,1848980346",0.29940666666666665,0.040649870177777776,True,1
1742,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,1338345062,1605,1605,1605,True,"(1, 123)","[[0.233238075793812, 0.3461538461538462, 0.5830951894845301, 0.7168604389202189, 0.8624393618641034, 0.6589810736002376, 0.8486587103472157, 1.4974586042586098, 1.3745084053585792, 1.5132550440696924, 1.4712378517175702, 1.7960405821843741, 2.144178164239157, 2.4190495145855575, 2.131218392547956, 1.728840330651992]]",1.4712378517175702,6.178571428571429,0.0,"100,100,10000,0.25,25,Normal Modes,10,1338345062",0.30084666666666665,0.04057506093333334,True,1
1743,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,4194463348,6707,6308,6308,True,"(528, 728)","[[0.25, 0.2449489742783178, 0.4452244962611625, 0.6969320524371696, 0.9270248108869579, 1.005678322769706, 1.1046919877301102, 1.4412269031023168, 1.4837632069969486, 1.5191090506254998, 1.6258920415414801, 1.8572493101358258, 2.0355831144703855, 2.0759648605024164, 2.1843974207023957, 2.624195114697076]]",1.6258920415414801,5.855263157894737,0.0,"100,100,10000,0.25,25,Normal Modes,10,4194463348",0.3010233333333333,0.040144619455555565,True,1
1744,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.30000000000000004]",True,False,False,3131844949,6019,6019,6019,True,"(341, 541)","[[1.8297739101753192, 1.8275666882497066, 2.169869427715256, 1.8461538461538463, 2.5539181083809024, 2.6734577878114845, 3.1638584039112745, 3.115617227303557, 3.972902039729139, 3.2200300852631796, 3.152619002375915, 3.567583821157907, 3.3373916164445445, 3.6996872707364408, 3.7953785001213873, 4.044002470150603]]",3.152619002375915,15.013513513513514,0.0,"100,100,10000,0.25,25,Normal Modes,10,3131844949",0.3019,0.03941661222222223,True,1
