,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
975,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,103546048,7666,7666,7666,"(192, 392)",1.0,"100,100,10000,0.25,25,Normal Modes,10,103546048",0.6010833333333333,0.04837982638888889,True,5.0
976,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1356412242,7183,7097,7097,"(22, 222)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1356412242",0.6017033333333333,0.04829009865555556,True,6.0
977,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,825058371,6958,6958,6958,"(1, 192)",1.0,"100,100,10000,0.25,25,Normal Modes,10,825058371",0.6047333333333333,0.04859270666666667,True,7.0
978,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,977328748,7663,6965,6965,"(215, 415)",1.0,"100,100,10000,0.25,25,Normal Modes,10,977328748",0.59762,0.050400113377777785,True,8.0
979,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1918047433,9277,9682,9682,"(8, 208)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1918047433",0.5993266666666668,0.049190879955555565,True,9.0
980,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1415534077,6779,6779,6779,"(18, 218)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1415534077",0.5947766666666666,0.04972571678888889,True,10.0
981,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,426012353,7787,7787,7787,"(26, 226)",1.0,"100,100,10000,0.25,25,Normal Modes,10,426012353",0.6023633333333334,0.04873163687777778,True,11.0
982,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2811667097,6290,6383,6383,"(38, 238)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2811667097",0.5987566666666667,0.04936478745555556,True,12.0
983,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,206531062,6167,6167,6167,"(1, 199)",1.0,"100,100,10000,0.25,25,Normal Modes,10,206531062",0.6027633333333333,0.049369141766666666,True,13.0
984,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1670232262,8179,7588,7588,"(17, 217)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1670232262",0.60319,0.048952157233333335,True,14.0
