,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
7726,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2643929983,8945,8945,8945,"(1, 167)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2643929983",0.49942333333333333,0.05033977856666667,True,0.5
7727,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1538608160,6827,6827,6827,"(1, 146)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1538608160",0.5006033333333334,0.04934308043333334,True,0.5
7728,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3683492638,9766,169,374,"(6, 206)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3683492638",0.5030266666666666,0.051483283733333336,True,0.5
7729,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1431311536,7216,7216,7216,"(1, 135)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1431311536",0.5026733333333334,0.050821742177777775,True,0.5
7730,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2346969987,8255,8255,8255,"(1, 191)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2346969987",0.5002533333333333,0.05163015804444445,True,0.5
7731,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1000478882,8681,8681,8681,"(50, 250)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1000478882",0.5009566666666666,0.05009652923333334,True,0.5
7732,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4277135544,854,555,555,"(178, 378)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4277135544",0.49656999999999996,0.05139323509999999,True,0.5
7733,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1394773741,9764,9764,9764,"(1, 192)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1394773741",0.4990266666666666,0.0501217192888889,True,0.5
7734,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,652570979,7079,7079,7079,"(516, 716)",1.0,"100,100,20000,0.25,25,Normal Modes,10,652570979",0.5058033333333334,0.05091887687777778,True,0.5
7735,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1591428572,6468,6468,6468,"(8, 208)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1591428572",0.5027533333333334,0.05094375248888888,True,0.5
7736,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1080308149,6562,6562,6562,"(1, 197)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1080308149",0.49609666666666663,0.050127097322222224,True,0.5
7737,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2180469617,6163,6163,6064,"(1, 190)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2180469617",0.5004066666666667,0.04964427906666668,True,0.5
7738,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2870966045,7441,7441,6845,"(1, 171)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2870966045",0.4956133333333333,0.05055364604444444,True,0.5
7739,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2285291608,8745,8745,8745,"(1, 168)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2285291608",0.49819666666666673,0.0498748591,True,0.5
7740,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4036168137,6063,6063,6618,"(201, 401)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4036168137",0.49782666666666664,0.04989527662222222,True,0.5
7741,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1043658027,3159,3159,3159,"(1, 180)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1043658027",0.49949,0.05114140656666666,True,0.5
7742,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1351202176,7255,7255,7255,"(1, 185)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1351202176",0.5006533333333334,0.05098157315555556,True,0.5
7743,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3351341365,480,9296,9296,"(27, 227)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3351341365",0.5001933333333334,0.0501897404,True,0.5
7744,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,355071527,5857,5857,5857,"(1, 183)",1.0,"100,100,20000,0.25,25,Normal Modes,10,355071527",0.4912633333333334,0.05032267065555557,True,0.5
7745,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2925361155,6058,6461,6461,"(1, 187)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2925361155",0.49426666666666663,0.050442240000000006,True,0.5
7746,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,847896802,6569,6569,8991,"(18, 218)",1.0,"100,100,20000,0.25,25,Normal Modes,10,847896802",0.50371,0.05122479145555554,True,0.5
7747,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3866272474,6097,6097,5996,"(49, 249)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3866272474",0.49759333333333333,0.04980465240000001,True,0.5
7748,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1818871030,9292,6298,6298,"(67, 267)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1818871030",0.5019399999999999,0.050044236400000004,True,0.5
7749,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3350332666,6459,6459,5169,"(1, 191)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3350332666",0.50029,0.05078758256666668,True,0.5
7750,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4278331368,5365,6547,6547,"(19, 219)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4278331368",0.5037799999999999,0.05055193382222223,True,0.5
7751,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1001168754,9374,9374,6462,"(16, 216)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1001168754",0.49987666666666664,0.05063387367777779,True,0.5
7752,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,386318936,8769,171,171,"(43, 243)",1.0,"100,100,20000,0.25,25,Normal Modes,10,386318936",0.4997400000000001,0.05007059906666667,True,0.5
7753,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4209726251,9045,9045,9045,"(1, 171)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4209726251",0.5009466666666668,0.049795992711111105,True,0.5
7754,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2124173118,781,781,781,"(219, 419)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2124173118",0.5023366666666667,0.05089176221111113,True,0.5
7755,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3776639337,7056,7056,7056,"(1, 199)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3776639337",0.5013333333333333,0.04992644444444445,True,0.5
7756,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4189012688,9245,9245,9245,"(568, 768)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4189012688",0.4980266666666666,0.05054721706666667,True,0.5
7757,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3479123365,6849,9788,188,"(194, 394)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3479123365",0.5040966666666667,0.05021043954444446,True,0.5
7758,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3767169737,8618,8618,8618,"(1, 136)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3767169737",0.49777999999999994,0.05070840493333333,True,0.5
7759,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,176400387,6115,6115,6115,"(1, 133)",1.0,"100,100,20000,0.25,25,Normal Modes,10,176400387",0.49977333333333335,0.05095017084444444,True,0.5
7760,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,240039420,4076,4076,8590,"(5, 205)",1.0,"100,100,20000,0.25,25,Normal Modes,10,240039420",0.5032800000000001,0.04969013048888889,True,0.5
7761,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,232977816,6071,6071,6071,"(20, 220)",1.0,"100,100,20000,0.25,25,Normal Modes,10,232977816",0.49438999999999994,0.05047241678888889,True,0.5
7762,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1236970815,7338,8347,8347,"(161, 361)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1236970815",0.49823666666666666,0.050265890655555555,True,0.5
7763,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3197900527,6954,874,874,"(196, 396)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3197900527",0.4963333333333333,0.05109188888888889,True,0.5
