,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,title,in AF?
16474,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.7200000000000002]",False,False,False,432047552,"140,80,10000,0.25,25,Normal Modes,10,432047552",True
16475,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.7200000000000002]",False,False,False,1028588439,"140,80,10000,0.25,25,Normal Modes,10,1028588439",True
16476,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.7200000000000002]",False,False,False,3060773242,"140,80,10000,0.25,25,Normal Modes,10,3060773242",True
16477,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.7200000000000002]",False,False,False,2227999328,"140,80,10000,0.25,25,Normal Modes,10,2227999328",True
16478,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.7200000000000002]",False,False,False,188847013,"140,80,10000,0.25,25,Normal Modes,10,188847013",True
16479,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.7200000000000002]",False,False,False,771010952,"140,80,10000,0.25,25,Normal Modes,10,771010952",True
16480,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,1774512744,"140,80,10000,0.25,25,Normal Modes,10,1774512744",True
16481,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,3600759634,"140,80,10000,0.25,25,Normal Modes,10,3600759634",True
16482,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,2110950859,"140,80,10000,0.25,25,Normal Modes,10,2110950859",True
16483,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,3773086480,"140,80,10000,0.25,25,Normal Modes,10,3773086480",True
16484,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,3266752362,"140,80,10000,0.25,25,Normal Modes,10,3266752362",True
16485,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,3183667628,"140,80,10000,0.25,25,Normal Modes,10,3183667628",True
16486,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,1899631161,"140,80,10000,0.25,25,Normal Modes,10,1899631161",True
16487,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,3353440784,"140,80,10000,0.25,25,Normal Modes,10,3353440784",True
16488,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,3220524527,"140,80,10000,0.25,25,Normal Modes,10,3220524527",True
16489,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,1474760844,"140,80,10000,0.25,25,Normal Modes,10,1474760844",True
16490,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,680554367,"140,80,10000,0.25,25,Normal Modes,10,680554367",True
16491,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,1360793429,"140,80,10000,0.25,25,Normal Modes,10,1360793429",True
16492,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,1871836237,"140,80,10000,0.25,25,Normal Modes,10,1871836237",True
16493,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,2517979293,"140,80,10000,0.25,25,Normal Modes,10,2517979293",True
16494,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,4222777889,"140,80,10000,0.25,25,Normal Modes,10,4222777889",True
16495,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,2216942428,"140,80,10000,0.25,25,Normal Modes,10,2216942428",True
16496,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,4028080471,"140,80,10000,0.25,25,Normal Modes,10,4028080471",True
16497,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,488805666,"140,80,10000,0.25,25,Normal Modes,10,488805666",True
16498,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,3221628863,"140,80,10000,0.25,25,Normal Modes,10,3221628863",True
16499,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.7200000000000002]",False,False,False,27647847,"140,80,10000,0.25,25,Normal Modes,10,27647847",True
16500,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,1346967753,"140,80,10000,0.25,25,Normal Modes,10,1346967753",True
16501,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,1992686049,"140,80,10000,0.25,25,Normal Modes,10,1992686049",True
16502,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,4210534480,"140,80,10000,0.25,25,Normal Modes,10,4210534480",True
16503,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,624395021,"140,80,10000,0.25,25,Normal Modes,10,624395021",True
16504,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,1388298071,"140,80,10000,0.25,25,Normal Modes,10,1388298071",True
16505,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,3126713171,"140,80,10000,0.25,25,Normal Modes,10,3126713171",True
16506,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,2327082236,"140,80,10000,0.25,25,Normal Modes,10,2327082236",True
16507,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,3591195259,"140,80,10000,0.25,25,Normal Modes,10,3591195259",True
16508,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,3354683940,"140,80,10000,0.25,25,Normal Modes,10,3354683940",True
16509,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,3712857871,"140,80,10000,0.25,25,Normal Modes,10,3712857871",True
16510,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,597213481,"140,80,10000,0.25,25,Normal Modes,10,597213481",True
16511,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,1105679403,"140,80,10000,0.25,25,Normal Modes,10,1105679403",True
16512,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,422964660,"140,80,10000,0.25,25,Normal Modes,10,422964660",True
16513,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,4285370244,"140,80,10000,0.25,25,Normal Modes,10,4285370244",True
16514,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,3746780995,"140,80,10000,0.25,25,Normal Modes,10,3746780995",True
16515,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,3067832765,"140,80,10000,0.25,25,Normal Modes,10,3067832765",True
16516,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,485888224,"140,80,10000,0.25,25,Normal Modes,10,485888224",True
16517,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,356187944,"140,80,10000,0.25,25,Normal Modes,10,356187944",True
16518,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,4229094496,"140,80,10000,0.25,25,Normal Modes,10,4229094496",True
16519,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.7200000000000002]",False,False,False,1491606438,"140,80,10000,0.25,25,Normal Modes,10,1491606438",True
16520,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,1554593741,"140,80,10000,0.25,25,Normal Modes,10,1554593741",True
16521,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,1737899287,"140,80,10000,0.25,25,Normal Modes,10,1737899287",True
16522,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,214875703,"140,80,10000,0.25,25,Normal Modes,10,214875703",True
16523,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,203582933,"140,80,10000,0.25,25,Normal Modes,10,203582933",True
16524,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,1061708015,"140,80,10000,0.25,25,Normal Modes,10,1061708015",True
16525,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,3093743460,"140,80,10000,0.25,25,Normal Modes,10,3093743460",True
16526,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,3285151041,"140,80,10000,0.25,25,Normal Modes,10,3285151041",True
16527,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,3308325222,"140,80,10000,0.25,25,Normal Modes,10,3308325222",True
16528,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,358751200,"140,80,10000,0.25,25,Normal Modes,10,358751200",True
16529,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,1157702606,"140,80,10000,0.25,25,Normal Modes,10,1157702606",True
16530,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,754957491,"140,80,10000,0.25,25,Normal Modes,10,754957491",True
16531,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,435493312,"140,80,10000,0.25,25,Normal Modes,10,435493312",True
16532,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,455209423,"140,80,10000,0.25,25,Normal Modes,10,455209423",True
16533,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,2531197220,"140,80,10000,0.25,25,Normal Modes,10,2531197220",True
16534,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,3834484092,"140,80,10000,0.25,25,Normal Modes,10,3834484092",True
16535,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,1097726166,"140,80,10000,0.25,25,Normal Modes,10,1097726166",True
16536,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,1403506157,"140,80,10000,0.25,25,Normal Modes,10,1403506157",True
16537,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,1703069285,"140,80,10000,0.25,25,Normal Modes,10,1703069285",True
16538,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,1808558604,"140,80,10000,0.25,25,Normal Modes,10,1808558604",True
16539,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.7200000000000002]",False,False,False,3266316174,"140,80,10000,0.25,25,Normal Modes,10,3266316174",True
16540,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,142427839,"140,80,10000,0.25,25,Normal Modes,10,142427839",True
16541,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,4036688392,"140,80,10000,0.25,25,Normal Modes,10,4036688392",True
16542,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,1542363654,"140,80,10000,0.25,25,Normal Modes,10,1542363654",True
16543,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,2911295123,"140,80,10000,0.25,25,Normal Modes,10,2911295123",True
16544,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,2525172085,"140,80,10000,0.25,25,Normal Modes,10,2525172085",True
16545,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,3734372486,"140,80,10000,0.25,25,Normal Modes,10,3734372486",True
16546,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,1466190186,"140,80,10000,0.25,25,Normal Modes,10,1466190186",True
16547,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,35885739,"140,80,10000,0.25,25,Normal Modes,10,35885739",True
16548,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,3931256472,"140,80,10000,0.25,25,Normal Modes,10,3931256472",True
16549,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,3542896852,"140,80,10000,0.25,25,Normal Modes,10,3542896852",True
16550,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,2340316926,"140,80,10000,0.25,25,Normal Modes,10,2340316926",True
16551,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,433894048,"140,80,10000,0.25,25,Normal Modes,10,433894048",True
16552,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,1122669061,"140,80,10000,0.25,25,Normal Modes,10,1122669061",True
16553,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,763488106,"140,80,10000,0.25,25,Normal Modes,10,763488106",True
16554,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,3847480201,"140,80,10000,0.25,25,Normal Modes,10,3847480201",True
16555,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,4001368747,"140,80,10000,0.25,25,Normal Modes,10,4001368747",True
16556,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,2187373515,"140,80,10000,0.25,25,Normal Modes,10,2187373515",True
16557,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,1770989157,"140,80,10000,0.25,25,Normal Modes,10,1770989157",True
16558,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,3976649204,"140,80,10000,0.25,25,Normal Modes,10,3976649204",True
16559,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.7200000000000002]",False,False,False,2740985848,"140,80,10000,0.25,25,Normal Modes,10,2740985848",True
16560,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,3546125364,"140,80,10000,0.25,25,Normal Modes,10,3546125364",True
16561,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,2540412845,"140,80,10000,0.25,25,Normal Modes,10,2540412845",True
16562,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,2061548116,"140,80,10000,0.25,25,Normal Modes,10,2061548116",True
16563,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,3111972928,"140,80,10000,0.25,25,Normal Modes,10,3111972928",True
16564,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,1672368179,"140,80,10000,0.25,25,Normal Modes,10,1672368179",True
16565,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,1434859081,"140,80,10000,0.25,25,Normal Modes,10,1434859081",True
16566,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,1740821050,"140,80,10000,0.25,25,Normal Modes,10,1740821050",True
16567,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,3372848947,"140,80,10000,0.25,25,Normal Modes,10,3372848947",True
16568,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,1288253253,"140,80,10000,0.25,25,Normal Modes,10,1288253253",True
16569,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,3892380251,"140,80,10000,0.25,25,Normal Modes,10,3892380251",True
16570,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,2013305397,"140,80,10000,0.25,25,Normal Modes,10,2013305397",True
16571,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,1348703344,"140,80,10000,0.25,25,Normal Modes,10,1348703344",True
16572,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,234923356,"140,80,10000,0.25,25,Normal Modes,10,234923356",True
16573,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,967563071,"140,80,10000,0.25,25,Normal Modes,10,967563071",True
16574,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,2849303039,"140,80,10000,0.25,25,Normal Modes,10,2849303039",True
16575,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,3261253266,"140,80,10000,0.25,25,Normal Modes,10,3261253266",True
16576,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,3514838047,"140,80,10000,0.25,25,Normal Modes,10,3514838047",True
16577,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,2324379746,"140,80,10000,0.25,25,Normal Modes,10,2324379746",True
16578,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,142128716,"140,80,10000,0.25,25,Normal Modes,10,142128716",True
16579,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.7200000000000002]",False,False,False,4021813431,"140,80,10000,0.25,25,Normal Modes,10,4021813431",True
16580,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,4190443571,"140,80,10000,0.25,25,Normal Modes,10,4190443571",True
16581,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,1072712884,"140,80,10000,0.25,25,Normal Modes,10,1072712884",True
16582,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,461356353,"140,80,10000,0.25,25,Normal Modes,10,461356353",True
16583,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,2322053566,"140,80,10000,0.25,25,Normal Modes,10,2322053566",True
16584,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,3809025954,"140,80,10000,0.25,25,Normal Modes,10,3809025954",True
16585,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,3959553681,"140,80,10000,0.25,25,Normal Modes,10,3959553681",True
16586,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,3280840183,"140,80,10000,0.25,25,Normal Modes,10,3280840183",True
16587,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,1123402939,"140,80,10000,0.25,25,Normal Modes,10,1123402939",True
16588,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,3685009196,"140,80,10000,0.25,25,Normal Modes,10,3685009196",True
16589,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,979435801,"140,80,10000,0.25,25,Normal Modes,10,979435801",True
16590,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,2426933988,"140,80,10000,0.25,25,Normal Modes,10,2426933988",True
16591,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,2711811582,"140,80,10000,0.25,25,Normal Modes,10,2711811582",True
16592,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,1723197949,"140,80,10000,0.25,25,Normal Modes,10,1723197949",True
16593,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,1905569881,"140,80,10000,0.25,25,Normal Modes,10,1905569881",True
16594,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,403929570,"140,80,10000,0.25,25,Normal Modes,10,403929570",True
16595,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,3583100716,"140,80,10000,0.25,25,Normal Modes,10,3583100716",True
16596,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,347626708,"140,80,10000,0.25,25,Normal Modes,10,347626708",True
16597,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,1831118577,"140,80,10000,0.25,25,Normal Modes,10,1831118577",True
16598,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,4255710010,"140,80,10000,0.25,25,Normal Modes,10,4255710010",True
16599,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.7200000000000002]",False,False,False,635810549,"140,80,10000,0.25,25,Normal Modes,10,635810549",True
16600,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.48, 0.7200000000000002]",False,False,False,775178010,"140,80,10000,0.25,25,Normal Modes,10,775178010",True
16601,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.48, 0.7200000000000002]",False,False,False,923788932,"140,80,10000,0.25,25,Normal Modes,10,923788932",True
16602,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.48, 0.7200000000000002]",False,False,False,1798795419,"140,80,10000,0.25,25,Normal Modes,10,1798795419",True
16603,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.48, 0.7200000000000002]",False,False,False,931177230,"140,80,10000,0.25,25,Normal Modes,10,931177230",True
16604,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.48, 0.7200000000000002]",False,False,False,4054857903,"140,80,10000,0.25,25,Normal Modes,10,4054857903",True
16605,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.48, 0.7200000000000002]",False,False,False,235423528,"140,80,10000,0.25,25,Normal Modes,10,235423528",True
16606,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.48, 0.7200000000000002]",False,False,False,560063852,"140,80,10000,0.25,25,Normal Modes,10,560063852",True
16607,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.48, 0.7200000000000002]",False,False,False,3557970309,"140,80,10000,0.25,25,Normal Modes,10,3557970309",True
