,settings,in_AF,coupling,%_time_AF
838,"[50, 50, 1000, 0.4, 25]",False,0.8866216216216216,0.0
839,"[50, 50, 1000, 0.4, 25]",False,0.8864864864864865,0.0
840,"[50, 50, 1000, 0.4, 25]",False,0.8863513513513513,0.0
841,"[50, 50, 1000, 0.4, 25]",False,0.8862162162162162,0.0
842,"[50, 50, 1000, 0.4, 25]",False,0.8860810810810811,0.0
843,"[50, 50, 1000, 0.4, 25]",False,0.885945945945946,0.0
844,"[50, 50, 1000, 0.4, 25]",False,0.8858108108108108,0.0
845,"[50, 50, 1000, 0.4, 25]",False,0.8856756756756756,0.0
846,"[50, 50, 1000, 0.4, 25]",False,0.8855405405405405,0.0
847,"[50, 50, 1000, 0.4, 25]",False,0.8854054054054055,0.0
848,"[50, 50, 1000, 0.4, 25]",False,0.8852702702702703,0.0
849,"[50, 50, 1000, 0.4, 25]",False,0.8851351351351351,0.0
850,"[50, 50, 1000, 0.4, 25]",False,0.885,0.0
851,"[50, 50, 1000, 0.4, 25]",False,0.8848648648648648,0.0
852,"[50, 50, 1000, 0.4, 25]",False,0.8847297297297297,0.0
853,"[50, 50, 1000, 0.4, 25]",False,0.8845945945945946,0.0
854,"[50, 50, 1000, 0.4, 25]",False,0.8844594594594595,0.0
855,"[50, 50, 1000, 0.4, 25]",False,0.8843243243243243,0.0
856,"[50, 50, 1000, 0.4, 25]",False,0.8841891891891892,0.0
857,"[50, 50, 1000, 0.4, 25]",False,0.884054054054054,0.0
858,"[50, 50, 1000, 0.4, 25]",False,0.8839189189189189,0.0
859,"[50, 50, 1000, 0.4, 25]",False,0.8837837837837837,0.0
860,"[50, 50, 1000, 0.4, 25]",False,0.8836486486486487,0.0
861,"[50, 50, 1000, 0.4, 25]",False,0.8835135135135135,0.0
862,"[50, 50, 1000, 0.4, 25]",False,0.8833783783783784,0.0
863,"[50, 50, 1000, 0.4, 25]",False,0.8832432432432432,0.0
864,"[50, 50, 1000, 0.4, 25]",False,0.8831081081081081,0.0
865,"[50, 50, 1000, 0.4, 25]",False,0.882972972972973,0.0
866,"[50, 50, 1000, 0.4, 25]",False,0.8828378378378379,0.0
867,"[50, 50, 1000, 0.4, 25]",False,0.8827027027027027,0.0
868,"[50, 50, 1000, 0.4, 25]",False,0.8825675675675676,0.0
869,"[50, 50, 1000, 0.4, 25]",False,0.8824324324324324,0.0
870,"[50, 50, 1000, 0.4, 25]",False,0.8822972972972973,0.0
871,"[50, 50, 1000, 0.4, 25]",False,0.8821621621621621,0.0
872,"[50, 50, 1000, 0.4, 25]",False,0.8820270270270271,0.0
873,"[50, 50, 1000, 0.4, 25]",False,0.8818918918918919,0.0
874,"[50, 50, 1000, 0.4, 25]",False,0.8817567567567568,0.0
875,"[50, 50, 1000, 0.4, 25]",False,0.8816216216216216,0.0
876,"[50, 50, 1000, 0.4, 25]",False,0.8814864864864865,0.0
877,"[50, 50, 1000, 0.4, 25]",False,0.8813513513513513,0.0
878,"[50, 50, 1000, 0.4, 25]",False,0.8812162162162163,0.0
879,"[50, 50, 1000, 0.4, 25]",False,0.8810810810810811,0.0
880,"[50, 50, 1000, 0.4, 25]",False,0.8809459459459459,0.0
881,"[50, 50, 1000, 0.4, 25]",False,0.8808108108108108,0.0
882,"[50, 50, 1000, 0.4, 25]",False,0.8806756756756757,0.0
883,"[50, 50, 1000, 0.4, 25]",False,0.8805405405405405,0.0
884,"[50, 50, 1000, 0.4, 25]",False,0.8804054054054054,0.0
885,"[50, 50, 1000, 0.4, 25]",False,0.8802702702702703,0.0
886,"[50, 50, 1000, 0.4, 25]",False,0.8801351351351352,0.0
887,"[50, 50, 1000, 0.4, 25]",False,0.88,0.0
888,"[50, 50, 1000, 0.4, 25]",False,0.8798648648648648,0.0
889,"[50, 50, 1000, 0.4, 25]",False,0.8797297297297297,0.0
890,"[50, 50, 1000, 0.4, 25]",False,0.8795945945945945,0.0
891,"[50, 50, 1000, 0.4, 25]",False,0.8794594594594595,0.0
892,"[50, 50, 1000, 0.4, 25]",False,0.8793243243243243,0.0
893,"[50, 50, 1000, 0.4, 25]",False,0.8791891891891892,0.0
894,"[50, 50, 1000, 0.4, 25]",False,0.879054054054054,0.0
895,"[50, 50, 1000, 0.4, 25]",False,0.8789189189189189,0.0
896,"[50, 50, 1000, 0.4, 25]",False,0.8787837837837837,0.0
897,"[50, 50, 1000, 0.4, 25]",False,0.8786486486486487,0.0
898,"[50, 50, 1000, 0.4, 25]",False,0.8785135135135135,0.0
899,"[50, 50, 1000, 0.4, 25]",False,0.8783783783783784,0.0
900,"[50, 50, 1000, 0.4, 25]",False,0.8782432432432432,0.0
901,"[50, 50, 1000, 0.4, 25]",False,0.8781081081081081,0.0
902,"[50, 50, 1000, 0.4, 25]",False,0.8779729729729729,0.0
903,"[50, 50, 1000, 0.4, 25]",False,0.8778378378378379,0.0
904,"[50, 50, 1000, 0.4, 25]",False,0.8777027027027027,0.0
905,"[50, 50, 1000, 0.4, 25]",False,0.8775675675675676,0.0
906,"[50, 50, 1000, 0.4, 25]",False,0.8774324324324324,0.0
907,"[50, 50, 1000, 0.4, 25]",False,0.8772972972972973,0.0
908,"[50, 50, 1000, 0.4, 25]",False,0.8771621621621621,0.0
909,"[50, 50, 1000, 0.4, 25]",False,0.8770270270270271,0.0
910,"[50, 50, 1000, 0.4, 25]",False,0.8768918918918919,0.0
911,"[50, 50, 1000, 0.4, 25]",False,0.8767567567567568,0.0
912,"[50, 50, 1000, 0.4, 25]",False,0.8766216216216216,0.0
913,"[50, 50, 1000, 0.4, 25]",False,0.8764864864864865,0.0
914,"[50, 50, 1000, 0.4, 25]",False,0.8763513513513513,0.0
915,"[50, 50, 1000, 0.4, 25]",False,0.8762162162162163,0.0
916,"[50, 50, 1000, 0.4, 25]",False,0.8760810810810811,0.0
917,"[50, 50, 1000, 0.4, 25]",False,0.875945945945946,0.0
918,"[50, 50, 1000, 0.4, 25]",False,0.8758108108108108,0.0
919,"[50, 50, 1000, 0.4, 25]",False,0.8756756756756756,0.0
920,"[50, 50, 1000, 0.4, 25]",False,0.8755405405405405,0.0
921,"[50, 50, 1000, 0.4, 25]",False,0.8754054054054055,0.0
922,"[50, 50, 1000, 0.4, 25]",False,0.8752702702702703,0.0
923,"[50, 50, 1000, 0.4, 25]",False,0.8751351351351351,0.0
924,"[50, 50, 1000, 0.4, 25]",False,0.875,0.0
925,"[50, 50, 1000, 0.4, 25]",False,0.8748648648648649,0.0
926,"[50, 50, 1000, 0.4, 25]",False,0.8747297297297297,0.0
927,"[50, 50, 1000, 0.4, 25]",False,0.8745945945945945,0.0
928,"[50, 50, 1000, 0.4, 25]",False,0.8744594594594595,0.0
929,"[50, 50, 1000, 0.4, 25]",False,0.8743243243243244,0.0
930,"[50, 50, 1000, 0.4, 25]",False,0.8741891891891892,0.0
931,"[50, 50, 1000, 0.4, 25]",False,0.874054054054054,0.0
932,"[50, 50, 1000, 0.4, 25]",False,0.8739189189189189,0.0
933,"[50, 50, 1000, 0.4, 25]",False,0.8737837837837839,0.0
934,"[50, 50, 1000, 0.4, 25]",False,0.8736486486486487,0.0
935,"[50, 50, 1000, 0.4, 25]",False,0.8735135135135135,0.0
936,"[50, 50, 1000, 0.4, 25]",False,0.8733783783783784,0.0
937,"[50, 50, 1000, 0.4, 25]",False,0.8732432432432432,0.0
938,"[50, 50, 1000, 0.4, 25]",False,0.8731081081081081,0.0
939,"[50, 50, 1000, 0.4, 25]",False,0.8729729729729729,0.0
940,"[50, 50, 1000, 0.4, 25]",False,0.8728378378378379,0.0
941,"[50, 50, 1000, 0.4, 25]",False,0.8727027027027027,0.0
942,"[50, 50, 1000, 0.4, 25]",False,0.8725675675675676,0.0
943,"[50, 50, 1000, 0.4, 25]",False,0.8724324324324324,0.0
944,"[50, 50, 1000, 0.4, 25]",False,0.8722972972972973,0.0
945,"[50, 50, 1000, 0.4, 25]",False,0.8721621621621621,0.0
946,"[50, 50, 1000, 0.4, 25]",False,0.8720270270270271,0.0
947,"[50, 50, 1000, 0.4, 25]",False,0.8718918918918919,0.0
948,"[50, 50, 1000, 0.4, 25]",False,0.8717567567567568,0.0
949,"[50, 50, 1000, 0.4, 25]",False,0.8716216216216216,0.0
950,"[50, 50, 1000, 0.4, 25]",False,0.8714864864864865,0.0
951,"[50, 50, 1000, 0.4, 25]",False,0.8713513513513513,0.0
952,"[50, 50, 1000, 0.4, 25]",False,0.8712162162162163,0.0
953,"[50, 50, 1000, 0.4, 25]",False,0.8710810810810811,0.0
954,"[50, 50, 1000, 0.4, 25]",False,0.870945945945946,0.0
955,"[50, 50, 1000, 0.4, 25]",False,0.8708108108108108,0.0
956,"[50, 50, 1000, 0.4, 25]",False,0.8706756756756757,0.0
957,"[50, 50, 1000, 0.4, 25]",False,0.8705405405405405,0.0
958,"[50, 50, 1000, 0.4, 25]",False,0.8704054054054053,0.0
959,"[50, 50, 1000, 0.4, 25]",False,0.8702702702702703,0.0
960,"[50, 50, 1000, 0.4, 25]",False,0.8701351351351352,0.0
961,"[50, 50, 1000, 0.4, 25]",False,0.87,0.0
962,"[50, 50, 1000, 0.4, 25]",False,0.8698648648648648,0.0
963,"[50, 50, 1000, 0.4, 25]",False,0.8697297297297297,0.0
964,"[50, 50, 1000, 0.4, 25]",False,0.8695945945945946,0.0
965,"[50, 50, 1000, 0.4, 25]",False,0.8694594594594595,0.0
966,"[50, 50, 1000, 0.4, 25]",False,0.8693243243243243,0.0
967,"[50, 50, 1000, 0.4, 25]",False,0.8691891891891892,0.0
968,"[50, 50, 1000, 0.4, 25]",False,0.8690540540540541,0.0
969,"[50, 50, 1000, 0.4, 25]",False,0.8689189189189189,0.0
970,"[50, 50, 1000, 0.4, 25]",False,0.8687837837837837,0.0
971,"[50, 50, 1000, 0.4, 25]",False,0.8686486486486487,0.0
972,"[50, 50, 1000, 0.4, 25]",False,0.8685135135135136,0.0
973,"[50, 50, 1000, 0.4, 25]",False,0.8683783783783784,0.0
974,"[50, 50, 1000, 0.4, 25]",False,0.8682432432432432,0.0
975,"[50, 50, 1000, 0.4, 25]",False,0.8681081081081081,0.0
976,"[50, 50, 1000, 0.4, 25]",False,0.8679729729729729,0.0
977,"[50, 50, 1000, 0.4, 25]",False,0.8678378378378379,0.0
978,"[50, 50, 1000, 0.4, 25]",False,0.8677027027027027,0.0
979,"[50, 50, 1000, 0.4, 25]",False,0.8675675675675676,0.0
980,"[50, 50, 1000, 0.4, 25]",False,0.8674324324324324,0.0
981,"[50, 50, 1000, 0.4, 25]",False,0.8672972972972973,0.0
982,"[50, 50, 1000, 0.4, 25]",False,0.8671621621621621,0.0
983,"[50, 50, 1000, 0.4, 25]",False,0.867027027027027,0.0
984,"[50, 50, 1000, 0.4, 25]",False,0.8668918918918919,0.0
985,"[50, 50, 1000, 0.4, 25]",False,0.8667567567567568,0.0
986,"[50, 50, 1000, 0.4, 25]",False,0.8666216216216216,0.0
987,"[50, 50, 1000, 0.4, 25]",False,0.8664864864864865,0.0
988,"[50, 50, 1000, 0.4, 25]",False,0.8663513513513513,0.0
989,"[50, 50, 1000, 0.4, 25]",False,0.8662162162162163,0.0
990,"[50, 50, 1000, 0.4, 25]",False,0.8660810810810811,0.0
991,"[50, 50, 1000, 0.4, 25]",False,0.865945945945946,0.0
992,"[50, 50, 1000, 0.4, 25]",False,0.8658108108108108,0.0
993,"[50, 50, 1000, 0.4, 25]",False,0.8656756756756757,0.0
994,"[50, 50, 1000, 0.4, 25]",False,0.8655405405405405,0.0
995,"[50, 50, 1000, 0.4, 25]",False,0.8654054054054054,0.0
996,"[50, 50, 1000, 0.4, 25]",False,0.8652702702702703,0.0
997,"[50, 50, 1000, 0.4, 25]",False,0.8651351351351351,0.0
998,"[50, 50, 1000, 0.4, 25]",False,0.865,0.0
999,"[50, 50, 1000, 0.4, 25]",False,0.8648648648648649,0.0
1000,"[50, 50, 1000, 0.4, 25]",False,0.8647297297297297,0.0
1001,"[50, 50, 1000, 0.4, 25]",False,0.8645945945945945,0.0
1002,"[50, 50, 1000, 0.4, 25]",False,0.8644594594594595,0.0
1003,"[50, 50, 1000, 0.4, 25]",False,0.8643243243243244,0.0
1004,"[50, 50, 1000, 0.4, 25]",False,0.8641891891891892,0.0
1005,"[50, 50, 1000, 0.4, 25]",False,0.864054054054054,0.0
1006,"[50, 50, 1000, 0.4, 25]",False,0.8639189189189189,0.0
1007,"[50, 50, 1000, 0.4, 25]",False,0.8637837837837838,0.0
1008,"[50, 50, 1000, 0.4, 25]",False,0.8636486486486487,0.0
1009,"[50, 50, 1000, 0.4, 25]",False,0.8635135135135135,0.0
1010,"[50, 50, 1000, 0.4, 25]",False,0.8633783783783784,0.0
1011,"[50, 50, 1000, 0.4, 25]",False,0.8632432432432433,0.0
1012,"[50, 50, 1000, 0.4, 25]",False,0.8631081081081081,0.0
1013,"[50, 50, 1000, 0.4, 25]",False,0.8629729729729729,0.0
1014,"[50, 50, 1000, 0.4, 25]",False,0.8628378378378379,0.0
1015,"[50, 50, 1000, 0.4, 25]",False,0.8627027027027027,0.0
1016,"[50, 50, 1000, 0.4, 25]",False,0.8625675675675676,0.0
1017,"[50, 50, 1000, 0.4, 25]",False,0.8624324324324324,0.0
1018,"[50, 50, 1000, 0.4, 25]",False,0.8622972972972973,0.0
1019,"[50, 50, 1000, 0.4, 25]",False,0.8621621621621621,0.0
1020,"[50, 50, 1000, 0.4, 25]",False,0.862027027027027,0.0
1021,"[50, 50, 1000, 0.4, 25]",False,0.8618918918918919,0.0
1022,"[50, 50, 1000, 0.4, 25]",False,0.8617567567567568,0.0
1023,"[50, 50, 1000, 0.4, 25]",False,0.8616216216216216,0.0
1024,"[50, 50, 1000, 0.4, 25]",False,0.8614864864864865,0.0
1025,"[50, 50, 1000, 0.4, 25]",False,0.8613513513513513,0.0
1026,"[50, 50, 1000, 0.4, 25]",False,0.8612162162162162,0.0
1027,"[50, 50, 1000, 0.4, 25]",False,0.8610810810810811,0.0
1028,"[50, 50, 1000, 0.4, 25]",False,0.860945945945946,0.0
1029,"[50, 50, 1000, 0.4, 25]",False,0.8608108108108108,0.0
1030,"[50, 50, 1000, 0.4, 25]",False,0.8606756756756757,0.0
1031,"[50, 50, 1000, 0.4, 25]",False,0.8605405405405405,0.0
1032,"[50, 50, 1000, 0.4, 25]",False,0.8604054054054054,0.0
1033,"[50, 50, 1000, 0.4, 25]",False,0.8602702702702703,0.0
1034,"[50, 50, 1000, 0.4, 25]",False,0.8601351351351352,0.0
1035,"[50, 50, 1000, 0.4, 25]",False,0.86,0.0
1036,"[50, 50, 1000, 0.4, 25]",False,0.8598648648648648,0.0
1037,"[50, 50, 1000, 0.4, 25]",False,0.8597297297297297,0.0
1038,"[50, 50, 1000, 0.4, 25]",False,0.8595945945945946,0.0
1039,"[50, 50, 1000, 0.4, 25]",False,0.8594594594594595,0.0
1040,"[50, 50, 1000, 0.4, 25]",False,0.8593243243243243,0.0
1041,"[50, 50, 1000, 0.4, 25]",False,0.8591891891891892,0.0
1042,"[50, 50, 1000, 0.4, 25]",False,0.8590540540540541,0.0
1043,"[50, 50, 1000, 0.4, 25]",False,0.8589189189189189,0.0
1044,"[50, 50, 1000, 0.4, 25]",False,0.8587837837837837,0.0
1045,"[50, 50, 1000, 0.4, 25]",False,0.8586486486486486,0.0
1046,"[50, 50, 1000, 0.4, 25]",False,0.8585135135135136,0.0
1047,"[50, 50, 1000, 0.4, 25]",False,0.8583783783783784,0.0
1048,"[50, 50, 1000, 0.4, 25]",False,0.8582432432432432,0.0
1049,"[50, 50, 1000, 0.4, 25]",False,0.8581081081081081,0.0
1050,"[50, 50, 1000, 0.4, 25]",False,0.857972972972973,0.0
1051,"[50, 50, 1000, 0.4, 25]",False,0.8578378378378378,0.0
1052,"[50, 50, 1000, 0.4, 25]",False,0.8577027027027027,0.0
1053,"[50, 50, 1000, 0.4, 25]",False,0.8575675675675676,0.0
1054,"[50, 50, 1000, 0.4, 25]",False,0.8574324324324325,0.0
1055,"[50, 50, 1000, 0.4, 25]",False,0.8572972972972973,0.0
1056,"[50, 50, 1000, 0.4, 25]",False,0.8571621621621621,0.0
1057,"[50, 50, 1000, 0.4, 25]",False,0.857027027027027,0.0
1058,"[50, 50, 1000, 0.4, 25]",False,0.8568918918918919,0.0
1059,"[50, 50, 1000, 0.4, 25]",False,0.8567567567567568,0.0
1060,"[50, 50, 1000, 0.4, 25]",False,0.8566216216216216,0.0
1061,"[50, 50, 1000, 0.4, 25]",False,0.8564864864864865,0.0
1062,"[50, 50, 1000, 0.4, 25]",False,0.8563513513513513,0.0
1063,"[50, 50, 1000, 0.4, 25]",False,0.8562162162162162,0.0
1064,"[50, 50, 1000, 0.4, 25]",False,0.856081081081081,0.0
1065,"[50, 50, 1000, 0.4, 25]",False,0.855945945945946,0.0
1066,"[50, 50, 1000, 0.4, 25]",False,0.8558108108108108,0.0
1067,"[50, 50, 1000, 0.4, 25]",False,0.8556756756756757,0.0
1068,"[50, 50, 1000, 0.4, 25]",False,0.8555405405405405,0.0
1069,"[50, 50, 1000, 0.4, 25]",False,0.8554054054054054,0.0
1070,"[50, 50, 1000, 0.4, 25]",False,0.8552702702702702,0.0
1071,"[50, 50, 1000, 0.4, 25]",False,0.8551351351351352,0.0
1072,"[50, 50, 1000, 0.4, 25]",False,0.855,0.0
1073,"[50, 50, 1000, 0.4, 25]",False,0.8548648648648649,0.0
1074,"[50, 50, 1000, 0.4, 25]",False,0.8547297297297297,0.0
1075,"[50, 50, 1000, 0.4, 25]",False,0.8545945945945945,0.0
1076,"[50, 50, 1000, 0.4, 25]",False,0.8544594594594594,0.0
1077,"[50, 50, 1000, 0.4, 25]",False,0.8543243243243244,0.0
1078,"[50, 50, 1000, 0.4, 25]",False,0.8541891891891892,0.0
1079,"[50, 50, 1000, 0.4, 25]",False,0.854054054054054,0.0
1080,"[50, 50, 1000, 0.4, 25]",False,0.8539189189189189,0.0
1081,"[50, 50, 1000, 0.4, 25]",False,0.8537837837837838,0.0
1082,"[50, 50, 1000, 0.4, 25]",False,0.8536486486486486,0.0
1083,"[50, 50, 1000, 0.4, 25]",False,0.8535135135135135,0.0
1084,"[50, 50, 1000, 0.4, 25]",False,0.8533783783783784,0.0
1085,"[50, 50, 1000, 0.4, 25]",False,0.8532432432432433,0.0
1086,"[50, 50, 1000, 0.4, 25]",False,0.8531081081081081,0.0
1087,"[50, 50, 1000, 0.4, 25]",False,0.8529729729729729,0.0
1088,"[50, 50, 1000, 0.4, 25]",False,0.8528378378378378,0.0
1089,"[50, 50, 1000, 0.4, 25]",False,0.8527027027027028,0.0
1090,"[50, 50, 1000, 0.4, 25]",False,0.8525675675675676,0.0
1091,"[50, 50, 1000, 0.4, 25]",False,0.8524324324324324,0.0
1092,"[50, 50, 1000, 0.4, 25]",False,0.8522972972972973,0.0
1093,"[50, 50, 1000, 0.4, 25]",False,0.8521621621621622,0.0
1094,"[50, 50, 1000, 0.4, 25]",False,0.852027027027027,0.0
1095,"[50, 50, 1000, 0.4, 25]",False,0.8518918918918919,0.0
1096,"[50, 50, 1000, 0.4, 25]",False,0.8517567567567568,0.0
1097,"[50, 50, 1000, 0.4, 25]",False,0.8516216216216216,0.0
1098,"[50, 50, 1000, 0.4, 25]",False,0.8514864864864865,0.0
1099,"[50, 50, 1000, 0.4, 25]",False,0.8513513513513513,0.0
1100,"[50, 50, 1000, 0.4, 25]",False,0.8512162162162162,0.0
1101,"[50, 50, 1000, 0.4, 25]",False,0.851081081081081,0.0
1102,"[50, 50, 1000, 0.4, 25]",False,0.850945945945946,0.0
1103,"[50, 50, 1000, 0.4, 25]",False,0.8508108108108108,0.0
1104,"[50, 50, 1000, 0.4, 25]",False,0.8506756756756757,0.0
1105,"[50, 50, 1000, 0.4, 25]",False,0.8505405405405405,0.0
1106,"[50, 50, 1000, 0.4, 25]",False,0.8504054054054054,0.0
1107,"[50, 50, 1000, 0.4, 25]",False,0.8502702702702702,0.0
1108,"[50, 50, 1000, 0.4, 25]",False,0.8501351351351352,0.0
1109,"[50, 50, 1000, 0.4, 25]",False,0.85,0.0
1110,"[50, 50, 1000, 0.4, 25]",False,0.8498648648648649,0.0
1111,"[50, 50, 1000, 0.4, 25]",False,0.8497297297297297,0.0
1112,"[50, 50, 1000, 0.4, 25]",False,0.8495945945945946,0.0
1113,"[50, 50, 1000, 0.4, 25]",False,0.8494594594594594,0.0
1114,"[50, 50, 1000, 0.4, 25]",False,0.8493243243243244,0.0
1115,"[50, 50, 1000, 0.4, 25]",False,0.8491891891891892,0.0
1116,"[50, 50, 1000, 0.4, 25]",False,0.8490540540540541,0.0
1117,"[50, 50, 1000, 0.4, 25]",False,0.8489189189189189,0.0
1118,"[50, 50, 1000, 0.4, 25]",False,0.8487837837837837,0.0
1119,"[50, 50, 1000, 0.4, 25]",False,0.8486486486486486,0.0
1120,"[50, 50, 1000, 0.4, 25]",False,0.8485135135135136,0.0
1121,"[50, 50, 1000, 0.4, 25]",False,0.8483783783783784,0.0
1122,"[50, 50, 1000, 0.4, 25]",False,0.8482432432432432,0.0
1123,"[50, 50, 1000, 0.4, 25]",False,0.8481081081081081,0.0
1124,"[50, 50, 1000, 0.4, 25]",False,0.847972972972973,0.0
1125,"[50, 50, 1000, 0.4, 25]",False,0.8478378378378378,0.0
1126,"[50, 50, 1000, 0.4, 25]",False,0.8477027027027026,0.0
1127,"[50, 50, 1000, 0.4, 25]",False,0.8475675675675676,0.0
1128,"[50, 50, 1000, 0.4, 25]",False,0.8474324324324325,0.0
1129,"[50, 50, 1000, 0.4, 25]",False,0.8472972972972973,0.0
1130,"[50, 50, 1000, 0.4, 25]",False,0.8471621621621621,0.0
1131,"[50, 50, 1000, 0.4, 25]",False,0.847027027027027,0.0
1132,"[50, 50, 1000, 0.4, 25]",False,0.846891891891892,0.0
1133,"[50, 50, 1000, 0.4, 25]",False,0.8467567567567568,0.0
1134,"[50, 50, 1000, 0.4, 25]",False,0.8466216216216216,0.0
1135,"[50, 50, 1000, 0.4, 25]",False,0.8464864864864865,0.0
1136,"[50, 50, 1000, 0.4, 25]",False,0.8463513513513513,0.0
1137,"[50, 50, 1000, 0.4, 25]",False,0.8462162162162162,0.0
1138,"[50, 50, 1000, 0.4, 25]",False,0.846081081081081,0.0
1139,"[50, 50, 1000, 0.4, 25]",False,0.845945945945946,0.0
1140,"[50, 50, 1000, 0.4, 25]",False,0.8458108108108108,0.0
1141,"[50, 50, 1000, 0.4, 25]",False,0.8456756756756757,0.0
1142,"[50, 50, 1000, 0.4, 25]",False,0.8455405405405405,0.0
1143,"[50, 50, 1000, 0.4, 25]",False,0.8454054054054054,0.0
1144,"[50, 50, 1000, 0.4, 25]",False,0.8452702702702702,0.0
1145,"[50, 50, 1000, 0.4, 25]",False,0.8451351351351352,0.0
1146,"[50, 50, 1000, 0.4, 25]",False,0.845,0.0
1147,"[50, 50, 1000, 0.4, 25]",False,0.8448648648648649,0.0
1148,"[50, 50, 1000, 0.4, 25]",False,0.8447297297297297,0.0
1149,"[50, 50, 1000, 0.4, 25]",False,0.8445945945945946,0.0
1150,"[50, 50, 1000, 0.4, 25]",False,0.8444594594594594,0.0
1151,"[50, 50, 1000, 0.4, 25]",False,0.8443243243243244,0.0
1152,"[50, 50, 1000, 0.4, 25]",False,0.8441891891891892,0.0
1153,"[50, 50, 1000, 0.4, 25]",False,0.8440540540540541,0.0
1154,"[50, 50, 1000, 0.4, 25]",False,0.8439189189189189,0.0
1155,"[50, 50, 1000, 0.4, 25]",False,0.8437837837837838,0.0
1156,"[50, 50, 1000, 0.4, 25]",False,0.8436486486486486,0.0
1157,"[50, 50, 1000, 0.4, 25]",False,0.8435135135135134,0.0
1158,"[50, 50, 1000, 0.4, 25]",False,0.8433783783783784,0.0
1159,"[50, 50, 1000, 0.4, 25]",False,0.8432432432432433,0.0
1160,"[50, 50, 1000, 0.4, 25]",False,0.8431081081081081,0.0
1161,"[50, 50, 1000, 0.4, 25]",False,0.8429729729729729,0.0
1162,"[50, 50, 1000, 0.4, 25]",False,0.8428378378378378,0.0
1163,"[50, 50, 1000, 0.4, 25]",False,0.8427027027027028,0.0
1164,"[50, 50, 1000, 0.4, 25]",False,0.8425675675675676,0.0
1165,"[50, 50, 1000, 0.4, 25]",False,0.8424324324324324,0.0
1166,"[50, 50, 1000, 0.4, 25]",False,0.8422972972972973,0.0
1167,"[50, 50, 1000, 0.4, 25]",False,0.8421621621621622,0.0
1168,"[50, 50, 1000, 0.4, 25]",False,0.842027027027027,0.0
1169,"[50, 50, 1000, 0.4, 25]",False,0.8418918918918918,0.0
1170,"[50, 50, 1000, 0.4, 25]",False,0.8417567567567568,0.0
1171,"[50, 50, 1000, 0.4, 25]",False,0.8416216216216217,0.0
1172,"[50, 50, 1000, 0.4, 25]",False,0.8414864864864865,0.0
1173,"[50, 50, 1000, 0.4, 25]",False,0.8413513513513513,0.0
1174,"[50, 50, 1000, 0.4, 25]",False,0.8412162162162162,0.0
1175,"[50, 50, 1000, 0.4, 25]",False,0.8410810810810811,0.0
1176,"[50, 50, 1000, 0.4, 25]",False,0.840945945945946,0.0
1177,"[50, 50, 1000, 0.4, 25]",False,0.8408108108108108,0.0
1178,"[50, 50, 1000, 0.4, 25]",False,0.8406756756756757,0.0
1179,"[50, 50, 1000, 0.4, 25]",False,0.8405405405405405,0.0
1180,"[50, 50, 1000, 0.4, 25]",False,0.8404054054054054,0.0
1181,"[50, 50, 1000, 0.4, 25]",False,0.8402702702702702,0.0
1182,"[50, 50, 1000, 0.4, 25]",False,0.8401351351351352,0.0
1183,"[50, 50, 1000, 0.4, 25]",False,0.84,0.0
1184,"[50, 50, 1000, 0.4, 25]",False,0.8398648648648649,0.0
1185,"[50, 50, 1000, 0.4, 25]",False,0.8397297297297297,0.0
1186,"[50, 50, 1000, 0.4, 25]",False,0.8395945945945946,0.0
1187,"[50, 50, 1000, 0.4, 25]",False,0.8394594594594594,0.0
1188,"[50, 50, 1000, 0.4, 25]",False,0.8393243243243244,0.0
1189,"[50, 50, 1000, 0.4, 25]",False,0.8391891891891892,0.0
1190,"[50, 50, 1000, 0.4, 25]",False,0.8390540540540541,0.0
1191,"[50, 50, 1000, 0.4, 25]",False,0.8389189189189189,0.0
1192,"[50, 50, 1000, 0.4, 25]",False,0.8387837837837838,0.0
1193,"[50, 50, 1000, 0.4, 25]",False,0.8386486486486486,0.0
1194,"[50, 50, 1000, 0.4, 25]",False,0.8385135135135136,0.0
1195,"[50, 50, 1000, 0.4, 25]",False,0.8383783783783784,0.0
1196,"[50, 50, 1000, 0.4, 25]",False,0.8382432432432432,0.0
1197,"[50, 50, 1000, 0.4, 25]",False,0.8381081081081081,0.0
1198,"[50, 50, 1000, 0.4, 25]",False,0.837972972972973,0.0
1199,"[50, 50, 1000, 0.4, 25]",False,0.8378378378378378,0.0
1200,"[50, 50, 1000, 0.4, 25]",False,0.8377027027027026,0.0
1201,"[50, 50, 1000, 0.4, 25]",False,0.8375675675675676,0.0
1202,"[50, 50, 1000, 0.4, 25]",False,0.8374324324324325,0.0
1203,"[50, 50, 1000, 0.4, 25]",False,0.8372972972972973,0.0
1204,"[50, 50, 1000, 0.4, 25]",False,0.8371621621621621,0.0
1205,"[50, 50, 1000, 0.4, 25]",False,0.837027027027027,0.0
1206,"[50, 50, 1000, 0.4, 25]",False,0.836891891891892,0.0
1207,"[50, 50, 1000, 0.4, 25]",False,0.8367567567567568,0.0
1208,"[50, 50, 1000, 0.4, 25]",False,0.8366216216216216,0.0
1209,"[50, 50, 1000, 0.4, 25]",False,0.8364864864864865,0.0
1210,"[50, 50, 1000, 0.4, 25]",False,0.8363513513513514,0.0
1211,"[50, 50, 1000, 0.4, 25]",False,0.8362162162162162,0.0
