,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,in AF?,%time in AF
136,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7460690,True,0.8906
137,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8586154,True,0.9716
138,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5326251,True,0.8006
139,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9617440,True,0.5556
140,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1954798,True,0.3318
141,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1081784,True,0.925
142,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,955687,True,0.9552
143,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7914276,True,0.91
144,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9621857,True,0.7964
145,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7076961,True,0.9746
146,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2853828,True,0.768
147,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4778353,True,0.987
148,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5244781,True,0.9914
149,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3540561,True,0.2398
150,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,600966,True,0.745
151,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2364245,True,0.88
152,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3177448,False,0.0
153,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9445842,True,0.3754
154,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2953416,True,0.9616
155,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2921583,True,0.8004
156,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2044407,True,0.8724
157,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1674945,True,0.9016
158,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7724506,True,0.9634
159,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7289476,True,0.9748
