,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,Ham_dis_AF,Ham_dis_meanx,per_%,title,mean,variance,in AF?,multiplier
46,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",True,False,False,1641048099,6408,6408,5112,False,"(1, 121)","[[0, 0, 0.24206145913796356, 0.3666124315202847, 0.4743416490252569, 0.7384263250318206, 0.5211692156448067, 0.7184212081070996, 0.7888273072796474, 0.9443174980853012, 1.246647289447065, 1.1049421326076467, 1.1594426549998909, 1.438248474175929, 1.4018081802470153, 1.2977277149780775]]",1.246647289447065,6.9375,1.0,"100,100,10000,0.25,25,Normal Modes,10,1641048099",0.5041066666666667,0.04960802417777778,True,1
47,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",True,False,False,2531497070,3115,1020,2627,False,"(1, 139)","[[1.0271770621521668, 0.9987236752935401, 1.131428678262351, 1.4425681167553102, 1.3558458139087017, 1.2547525281597554, 1.3894443333777555, 1.5213735775038522, 1.3635376581094822, 1.483273743227736, 1.7631955283162386, 1.8858790503071883, 2.069463293730943, 1.3657263024974415, 1.0073868690082057, 1.0688311372709909]]",1.7631955283162386,13.352272727272727,1.0,"100,100,10000,0.25,25,Normal Modes,10,2531497070",0.50265,0.05074175527777778,True,1
48,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",True,False,False,2993474700,5543,5543,1251,False,"(1, 168)","[[2.2454014743654835, 2.7246691950073907, 2.3163029593051645, 1.7257694633374714, 1.5319968159150017, 1.6887274954878364, 1.8501651935185555, 2.0117507724660615, 1.8919490933643237, 2.0974758278246974, 1.742917214518999, 1.5675062878786237, 1.727463707107909, 2.1116154599305337, 2.56834941796913, 2.426280410115856]]",1.742917214518999,43.854166666666664,1.0,"100,100,10000,0.25,25,Normal Modes,10,2993474700",0.5018933333333333,0.04961663751111112,True,1
49,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",True,False,False,3817009422,8803,8803,8803,True,"(1, 115)","[[0, 0, 0, 0, 0, 0, 0, 0, 0.2434930982366623, 0.3364837729186144, 0.5375117425084385, 0.7219110440736832, 0.6081081081081081, 0.8074427986773403, 1.041632230835762, 0.955030799909232]]",0.5375117425084385,2.779220779220779,1.0,"100,100,10000,0.25,25,Normal Modes,10,3817009422",0.4966533333333333,0.04996813315555556,True,1
50,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,3433949021,8917,8917,132,False,"(1, 137)","[[1.3452466618857968, 1.120875789115832, 1.1952345368569366, 1.4183558556770346, 1.776011182459617, 2.0918963397548636, 2.1454672283629748, 1.54382045570894, 1.477761740574157, 1.2505365884302508, 1.446529711664284, 1.59959199554169, 1.7438162350799453, 2.104132570902686, 1.7178647115752113, 1.649994101908301]]",1.446529711664284,17.83582089552239,1.0,"100,100,10000,0.25,25,Normal Modes,10,3433949021",0.5026266666666667,0.04962421173333333,True,1
51,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,3139024356,9408,9408,9408,True,"(1, 123)","[[0, 0, 0.24206145913796356, 0.3745214271002507, 0.5247185815689682, 0.6896551724137931, 0.744609534840241, 0.8666434091884888, 0.9577653333543342, 1.1565530368243218, 1.4833473462705586, 1.6255820772399499, 1.171360340805072, 1.1598288246312811, 1.5348033430297015, 1.558695483731858]]",1.4833473462705586,6.77710843373494,1.0,"100,100,10000,0.25,25,Normal Modes,10,3139024356",0.4963566666666668,0.047923948344444446,True,1
52,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,4270508020,7626,7426,7426,True,"(1, 150)","[[1.751007429107829, 1.7761086623879232, 1.10464315304342, 1.1744666013675225, 1.1963785103646902, 1.2314563493996533, 1.3125474506135149, 1.262927607824451, 1.4567939184078367, 1.651531485805738, 1.7813481294758664, 2.058287920850869, 2.2698296364713304, 2.5816328140627154, 1.9819126719750242, 2.102958873729654]]",1.7813481294758664,24.84328358208955,1.0,"100,100,10000,0.25,25,Normal Modes,10,4270508020",0.4979866666666667,0.04839483537777778,True,1
53,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,949973791,4144,4144,4144,True,"(1, 171)","[[2.142483241680969, 1.6347177879052244, 2.118133381619449, 2.2754052684747106, 2.439890707934818, 2.00184718843082, 1.6789352368128334, 1.629608506405747, 2.0091899202918744, 1.913310032397641, 1.9187668684310577, 1.8609397835152015, 1.602842203585438, 1.6436149339587462, 2.1246881660049177, 2.703273598581714]]",1.9187668684310577,45.12686567164179,1.0,"100,100,10000,0.25,25,Normal Modes,10,949973791",0.49888999999999994,0.049227323455555555,True,1
54,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,3970390873,7636,7636,7636,True,"(1, 157)","[[1.3384432643076942, 1.5051549597936595, 1.4766622869482686, 1.5131588848195985, 1.491349236799855, 1.6451283195935413, 1.5534426660154739, 1.5550095592400006, 1.5182499681421024, 1.4065103925584765, 1.4252754518376611, 1.6866748498737356, 2.017727555889526, 1.650819981575898, 1.201182848981116, 1.2060810005808866]]",1.4252754518376611,32.843283582089555,1.0,"100,100,10000,0.25,25,Normal Modes,10,3970390873",0.5000733333333334,0.048633994622222225,True,1
55,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,2013484363,5656,5161,3065,False,"(1, 191)","[[1.1613019513555558, 1.3111599323419054, 1.4660400255113721, 1.6676796921338208, 1.5039262497244499, 1.664991474200758, 1.781952889204029, 2.0303576241173724, 2.3761151998391354, 2.487124339575307, 2.445674186233374, 1.9286243378985692, 1.8445651836767454, 1.729456680048178, 1.8550097017066671, 1.811781204288557]]",2.445674186233374,54.33606557377049,1.0,"100,100,10000,0.25,25,Normal Modes,10,2013484363",0.50429,0.04866948478888889,True,1
56,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,3737563018,760,760,2163,False,"(1, 192)","[[2.1139115928113505, 2.366812968221868, 2.5919748483419958, 2.4869233941643265, 2.7287521140503497, 2.6947842826727975, 2.6152613323977194, 2.583993297765856, 2.35419247773461, 2.414887921513002, 2.4749532975041606, 3.2924998945414647, 3.209480314457294, 2.1229565338094996, 2.3221852593404826, 2.142409085727128]]",2.4749532975041606,57.65217391304348,1.0,"100,100,10000,0.25,25,Normal Modes,10,3737563018",0.4952966666666667,0.04769754532222222,True,1
57,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,4250985248,9612,9612,9612,True,"(1, 129)","[[0.709862892003651, 1.1085526098877259, 1.2292655327470954, 1.2737538928662149, 1.42054863066996, 1.6039578513467883, 1.752661468231165, 1.613743060919757, 1.979937846252618, 1.718973549960325, 2.3468987801559575, 2.696831474156292, 2.8537073125004073, 2.552109740818581, 2.0711206667711397, 1.2970303504185157]]",2.3468987801559575,11.845454545454546,1.0,"100,100,10000,0.25,25,Normal Modes,10,4250985248",0.497,0.04820655555555556,True,1
58,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,769245435,507,8623,8623,False,"(1, 121)","[[0, 0, 0.24632938874053847, 0.3708298705598138, 0.4566406793740255, 0.5371838641267959, 0.6998654234343038, 0.7340424779091466, 0.8667131302975118, 1.1584631465885227, 1.320695673224173, 1.376415790872395, 1.0694928138574535, 1.217476291641878, 1.3188394265599577, 1.093291117282139]]",1.320695673224173,6.664634146341464,1.0,"100,100,10000,0.25,25,Normal Modes,10,769245435",0.49928999999999996,0.048186718122222215,True,1
59,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.5]",True,False,False,2197187636,4755,4755,4755,True,"(1, 180)","[[1.0768467616427542, 1.2262550930376415, 1.3819956980305692, 1.604302907413158, 1.4830902403089485, 1.2855009783682194, 1.127828720098365, 1.1947762277409941, 1.311206031950089, 1.5873058338204236, 1.558042951067217, 1.710181362665924, 1.8100343732513162, 1.752876449642044, 1.5696904157066356, 1.474306119012501]]",1.558042951067217,52.8014705882353,1.0,"100,100,10000,0.25,25,Normal Modes,10,2197187636",0.49949333333333334,0.04797907662222223,True,1
